mol_pred_loaded,mol_cond_loaded,sanitization,inchi_convertible,all_atoms_connected,no_radicals,bond_lengths,bond_angles,internal_steric_clash,aromatic_ring_flatness,non-aromatic_ring_non-flatness,double_bond_flatness,internal_energy,protein-ligand_maximum_distance,minimum_distance_to_protein,minimum_distance_to_organic_cofactors,minimum_distance_to_inorganic_cofactors,minimum_distance_to_waters,volume_overlap_with_protein,volume_overlap_with_organic_cofactors,volume_overlap_with_inorganic_cofactors,volume_overlap_with_waters,mol_true_loaded,passes_valence_checks,passes_kekulization,no_radicals_before_sanitization,number_bonds,shortest_bond_relative_length,longest_bond_relative_length,number_short_outlier_bonds,number_long_outlier_bonds,number_angles,most_extreme_relative_angle,number_outlier_angles,number_noncov_pairs,shortest_noncovalent_relative_distance,number_clashes,number_valid_bonds,number_valid_angles,number_valid_noncov_pairs,number_aromatic_rings_checked,number_aromatic_rings_pass,aromatic_ring_maximum_distance_from_plane,number_non-aromatic_rings_checked,number_non-aromatic_rings_pass,non-aromatic_ring_maximum_distance_from_plane,number_double_bonds_checked,number_double_bonds_pass,double_bond_maximum_distance_from_plane,num_h_added,mol_pred_energy,ensemble_avg_energy,energy_ratio,smallest_distance_protein,num_pairwise_clashes_protein,most_extreme_ligand_atom_id_protein,most_extreme_protein_atom_id_protein,most_extreme_ligand_element_protein,most_extreme_protein_element_protein,most_extreme_ligand_vdw_protein,most_extreme_protein_vdw_protein,most_extreme_sum_radii_protein,most_extreme_distance_protein,most_extreme_sum_radii_scaled_protein,most_extreme_relative_distance_protein,most_extreme_clash_protein,smallest_distance_organic_cofactors,not_too_far_away_organic_cofactors,num_pairwise_clashes_organic_cofactors,most_extreme_ligand_atom_id_organic_cofactors,most_extreme_protein_atom_id_organic_cofactors,most_extreme_ligand_element_organic_cofactors,most_extreme_protein_element_organic_cofactors,most_extreme_ligand_vdw_organic_cofactors,most_extreme_protein_vdw_organic_cofactors,most_extreme_sum_radii_organic_cofactors,most_extreme_distance_organic_cofactors,most_extreme_sum_radii_scaled_organic_cofactors,most_extreme_relative_distance_organic_cofactors,most_extreme_clash_organic_cofactors,smallest_distance_inorganic_cofactors,not_too_far_away_inorganic_cofactors,num_pairwise_clashes_inorganic_cofactors,most_extreme_ligand_atom_id_inorganic_cofactors,most_extreme_protein_atom_id_inorganic_cofactors,most_extreme_ligand_element_inorganic_cofactors,most_extreme_protein_element_inorganic_cofactors,most_extreme_ligand_vdw_inorganic_cofactors,most_extreme_protein_vdw_inorganic_cofactors,most_extreme_sum_radii_inorganic_cofactors,most_extreme_distance_inorganic_cofactors,most_extreme_sum_radii_scaled_inorganic_cofactors,most_extreme_relative_distance_inorganic_cofactors,most_extreme_clash_inorganic_cofactors,smallest_distance_waters,not_too_far_away_waters,num_pairwise_clashes_waters,most_extreme_ligand_atom_id_waters,most_extreme_protein_atom_id_waters,most_extreme_ligand_element_waters,most_extreme_protein_element_waters,most_extreme_ligand_vdw_waters,most_extreme_protein_vdw_waters,most_extreme_sum_radii_waters,most_extreme_distance_waters,most_extreme_sum_radii_scaled_waters,most_extreme_relative_distance_waters,most_extreme_clash_waters,volume_overlap_protein,volume_overlap_organic_cofactors,volume_overlap_inorganic_cofactors,volume_overlap_waters,docking_method,protein,ligand,pose_file,pose_name,file_format,protein_file_used,posebusters_mode,diffdock_confidence
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,True,True,True,True,False,True,True,True,16,0.9855345125111064,1.0018483492043344,0,0,21,0.9995708065843047,0,83,1.0047850750699916,0,16,21,83,1,1,1.2371198545835137e-05,0,0,,0,0,,12.0,32.39265297106263,18.445762788528764,1.7561026530823274,2.223036079329348,1,9.0,20956.0,O,C,1.55,1.7,3.25,2.223036079329348,3.25,0.6840111013321071,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0465753424657534,,,,diffdock,Orai1WT-MDSnap-Fr499_cleaned,FOS_ideal,/workspace/diffdock_results/ligands_sdf_small_symmetric_approved/FOS_ideal__Orai1WT-MDSnap-Fr499_cleaned/rank6_confidence-1.15.sdf,FOS_ideal__Orai1WT-MDSnap-Fr499_cleaned/rank6_confidence-1.15.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-MDSnap-Fr499_cleaned.pdb,dock,1.15
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,True,True,True,True,True,True,True,True,False,True,True,True,16,0.9855273375635496,1.001899596651702,0,0,21,0.9995786302106456,0,83,0.9909573611725692,0,16,21,83,1,1,3.649766238535135e-05,0,0,,0,0,,12.0,34.710548854764745,18.445762788528764,1.8817627252775304,2.451833407880723,0,9.0,20952.0,O,C,1.55,1.7,3.25,2.451833407880723,3.25,0.7544102793479148,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0379241516966067,,,,diffdock,Orai1WT-MDSnap-Fr499_cleaned,FOS_ideal,/workspace/diffdock_results/ligands_sdf_small_symmetric_approved/FOS_ideal__Orai1WT-MDSnap-Fr499_cleaned/rank7_confidence-1.20.sdf,FOS_ideal__Orai1WT-MDSnap-Fr499_cleaned/rank7_confidence-1.20.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-MDSnap-Fr499_cleaned.pdb,dock,1.2
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,True,True,True,True,False,True,True,True,16,0.985535201824967,1.001812960692635,0,0,21,0.9995901398687418,0,83,1.0032361987215437,0,16,21,83,1,1,1.5585937545673292e-05,0,0,,0,0,,12.0,30.899755647492483,18.445762788528764,1.6751682216529822,2.066196452421695,3,14.0,20602.0,O,C,1.55,1.7,3.25,2.066196452421695,3.25,0.6357527545912908,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0577067199600299,,,,diffdock,Orai1WT-MDSnap-Fr499_cleaned,FOS_ideal,/workspace/diffdock_results/ligands_sdf_small_symmetric_approved/FOS_ideal__Orai1WT-MDSnap-Fr499_cleaned/rank8_confidence-1.20.sdf,FOS_ideal__Orai1WT-MDSnap-Fr499_cleaned/rank8_confidence-1.20.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-MDSnap-Fr499_cleaned.pdb,dock,1.2
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,True,True,True,True,False,True,True,True,16,0.985515791400658,1.0018587225116975,0,0,21,0.9996238740847968,0,83,1.0003453257384864,0,16,21,83,1,1,3.960562896344194e-05,0,0,,0,0,,12.0,28.57045424218475,18.445762788528764,1.5488898220003364,2.402760264778823,1,9.0,20956.0,O,C,1.55,1.7,3.25,2.402760264778823,3.25,0.7393108507011763,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0318487185867131,,,,diffdock,Orai1WT-MDSnap-Fr499_cleaned,FOS_ideal,/workspace/diffdock_results/ligands_sdf_small_symmetric_approved/FOS_ideal__Orai1WT-MDSnap-Fr499_cleaned/rank9_confidence-1.26.sdf,FOS_ideal__Orai1WT-MDSnap-Fr499_cleaned/rank9_confidence-1.26.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-MDSnap-Fr499_cleaned.pdb,dock,1.26
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,False,True,True,True,False,True,True,True,25,0.9955772836818017,1.0065058425851836,0,0,42,1.0002582898988237,0,209,0.9821046515401805,0,25,42,209,2,2,3.637119073011605e-05,0,0,,0,0,,10.0,40.423964142335336,25.520406621941653,1.5839858957255042,1.1254780051160482,4,23.0,20608.0,O,C,1.55,1.7,3.25,1.1254780051160482,3.25,0.3463009246510917,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.08008356545961,,,,diffdock,Orai1WT-MDSnap-Fr499_cleaned,FNP_ideal,/workspace/diffdock_results/ligands_sdf_small_symmetric_approved/FNP_ideal__Orai1WT-MDSnap-Fr499_cleaned/rank1.sdf,FNP_ideal__Orai1WT-MDSnap-Fr499_cleaned/rank1.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-MDSnap-Fr499_cleaned.pdb,dock,
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,False,True,True,True,False,True,True,True,25,0.9955986958532164,1.006476959568699,0,0,42,1.0002783172575525,0,209,1.0042191084787355,0,25,42,209,2,2,3.667171836052585e-05,0,0,,0,0,,10.0,54.5275687808763,25.520406621941653,2.1366261748351296,1.9397175412930616,8,22.0,20608.0,O,C,1.55,1.7,3.25,1.9397175412930616,3.25,0.5968361665517112,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0858992302309307,,,,diffdock,Orai1WT-MDSnap-Fr499_cleaned,FNP_ideal,/workspace/diffdock_results/ligands_sdf_small_symmetric_approved/FNP_ideal__Orai1WT-MDSnap-Fr499_cleaned/rank10_confidence-1.79.sdf,FNP_ideal__Orai1WT-MDSnap-Fr499_cleaned/rank10_confidence-1.79.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-MDSnap-Fr499_cleaned.pdb,dock,1.79
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,False,True,True,True,False,True,True,True,25,0.9955772836818017,1.0065058425851836,0,0,42,1.0002582898988237,0,209,0.9821046515401805,0,25,42,209,2,2,3.637119073011605e-05,0,0,,0,0,,10.0,40.423964142335336,25.520406621941653,1.5839858957255042,1.1254780051160482,4,23.0,20608.0,O,C,1.55,1.7,3.25,1.1254780051160482,3.25,0.3463009246510917,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.08008356545961,,,,diffdock,Orai1WT-MDSnap-Fr499_cleaned,FNP_ideal,/workspace/diffdock_results/ligands_sdf_small_symmetric_approved/FNP_ideal__Orai1WT-MDSnap-Fr499_cleaned/rank1_confidence-1.06.sdf,FNP_ideal__Orai1WT-MDSnap-Fr499_cleaned/rank1_confidence-1.06.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-MDSnap-Fr499_cleaned.pdb,dock,1.06
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,True,True,True,True,False,True,True,True,25,0.9955870019812632,1.0064642649411049,0,0,42,1.0002678266264755,0,209,0.9962976724866776,0,25,42,209,2,2,3.13174462465704e-05,0,0,,0,0,,10.0,41.46474415489755,25.520406621941653,1.624768161775583,1.8400591349193096,6,17.0,20608.0,O,C,1.55,1.7,3.25,1.8400591349193096,3.25,0.5661720415136338,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.061178115714036,,,,diffdock,Orai1WT-MDSnap-Fr499_cleaned,FNP_ideal,/workspace/diffdock_results/ligands_sdf_small_symmetric_approved/FNP_ideal__Orai1WT-MDSnap-Fr499_cleaned/rank2_confidence-1.10.sdf,FNP_ideal__Orai1WT-MDSnap-Fr499_cleaned/rank2_confidence-1.10.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-MDSnap-Fr499_cleaned.pdb,dock,1.1
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,True,True,True,True,False,True,True,True,25,0.9956584339108114,1.006507056074484,0,0,42,1.0002692005054563,0,209,1.0042165417062314,0,25,42,209,2,2,5.453399838963946e-05,0,0,,0,0,,10.0,41.02870708738194,25.520406621941653,1.607682342024548,2.104967560320111,4,2.0,20956.0,C,C,1.7,1.7,3.4,2.182077491749548,3.4,0.6417874975733965,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0566467905997895,,,,diffdock,Orai1WT-MDSnap-Fr499_cleaned,FNP_ideal,/workspace/diffdock_results/ligands_sdf_small_symmetric_approved/FNP_ideal__Orai1WT-MDSnap-Fr499_cleaned/rank3_confidence-1.18.sdf,FNP_ideal__Orai1WT-MDSnap-Fr499_cleaned/rank3_confidence-1.18.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-MDSnap-Fr499_cleaned.pdb,dock,1.18
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,True,True,True,True,False,True,True,True,25,0.995598415522276,1.0065010091375948,0,0,42,1.0002454078004055,0,209,1.0042437762365148,0,25,42,209,2,2,2.9107907449643644e-05,0,0,,0,0,,10.0,42.39176628339967,25.520406621941653,1.661092901511708,2.285987968034828,1,22.0,20955.0,O,C,1.55,1.7,3.25,2.285987968034828,3.25,0.7033809132414854,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0544726766446223,,,,diffdock,Orai1WT-MDSnap-Fr499_cleaned,FNP_ideal,/workspace/diffdock_results/ligands_sdf_small_symmetric_approved/FNP_ideal__Orai1WT-MDSnap-Fr499_cleaned/rank4_confidence-1.21.sdf,FNP_ideal__Orai1WT-MDSnap-Fr499_cleaned/rank4_confidence-1.21.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-MDSnap-Fr499_cleaned.pdb,dock,1.21
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,True,True,True,True,False,True,True,True,25,0.9956063154849152,1.0064905237604067,0,0,42,1.0002561066615518,0,209,1.0041947546442118,0,25,42,209,2,2,4.007057222343846e-05,0,0,,0,0,,10.0,53.25526876814587,25.520406621941653,2.086771953012639,2.2345384333235354,4,17.0,20608.0,O,C,1.55,1.7,3.25,2.2345384333235354,3.25,0.6875502871764725,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0674235807860262,,,,diffdock,Orai1WT-MDSnap-Fr499_cleaned,FNP_ideal,/workspace/diffdock_results/ligands_sdf_small_symmetric_approved/FNP_ideal__Orai1WT-MDSnap-Fr499_cleaned/rank5_confidence-1.40.sdf,FNP_ideal__Orai1WT-MDSnap-Fr499_cleaned/rank5_confidence-1.40.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-MDSnap-Fr499_cleaned.pdb,dock,1.4
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,True,True,True,True,False,True,True,True,25,0.9955486835644268,1.0064548618851443,0,0,42,1.000289228082759,0,209,1.0039753128398774,0,25,42,209,2,2,4.309097623567126e-05,0,0,,0,0,,10.0,38.818926701471824,25.520406621941653,1.5210935811695303,1.5037368819045438,3,19.0,20602.0,F,C,1.5,1.7,3.2,1.5037368819045438,3.2,0.4699177755951699,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0645441892832289,,,,diffdock,Orai1WT-MDSnap-Fr499_cleaned,FNP_ideal,/workspace/diffdock_results/ligands_sdf_small_symmetric_approved/FNP_ideal__Orai1WT-MDSnap-Fr499_cleaned/rank6_confidence-1.51.sdf,FNP_ideal__Orai1WT-MDSnap-Fr499_cleaned/rank6_confidence-1.51.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-MDSnap-Fr499_cleaned.pdb,dock,1.51
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,False,True,True,True,False,True,True,True,25,0.9955879070598188,1.0064898156664024,0,0,42,1.0002853179799476,0,209,0.9920652928908168,0,25,42,209,2,2,2.9907630588160705e-05,0,0,,0,0,,10.0,66.75911042482407,25.520406621941653,2.6159109223372115,1.461975820593487,5,2.0,20602.0,C,C,1.7,1.7,3.4,1.5056186137265972,3.4,0.4428290040372344,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0835664335664335,,,,diffdock,Orai1WT-MDSnap-Fr499_cleaned,FNP_ideal,/workspace/diffdock_results/ligands_sdf_small_symmetric_approved/FNP_ideal__Orai1WT-MDSnap-Fr499_cleaned/rank7_confidence-1.58.sdf,FNP_ideal__Orai1WT-MDSnap-Fr499_cleaned/rank7_confidence-1.58.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-MDSnap-Fr499_cleaned.pdb,dock,1.58
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,False,True,True,True,False,True,True,True,25,0.9955420674008404,1.0065633624215284,0,0,42,1.0003050199800765,0,209,1.0041900913966642,0,25,42,209,2,2,1.8699419023774505e-05,0,0,,0,0,,10.0,45.97967902480524,25.520406621941653,1.8016828534884448,1.913561522397438,5,5.0,20968.0,C,C,1.7,1.7,3.4,1.913561522397438,3.4,0.5628122124698347,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0757390239636172,,,,diffdock,Orai1WT-MDSnap-Fr499_cleaned,FNP_ideal,/workspace/diffdock_results/ligands_sdf_small_symmetric_approved/FNP_ideal__Orai1WT-MDSnap-Fr499_cleaned/rank8_confidence-1.60.sdf,FNP_ideal__Orai1WT-MDSnap-Fr499_cleaned/rank8_confidence-1.60.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-MDSnap-Fr499_cleaned.pdb,dock,1.6
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,False,True,True,True,False,True,True,True,25,0.9956428536653208,1.0064987540338846,0,0,42,1.000270323219664,0,209,1.0003169478020075,0,25,42,209,2,2,3.521387030200329e-05,0,0,,0,0,,10.0,52.76308785079424,25.520406621941653,2.067486174198736,1.42589164384956,6,16.0,20608.0,O,C,1.55,1.7,3.25,1.42589164384956,3.25,0.4387358904152492,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0908138316451274,,,,diffdock,Orai1WT-MDSnap-Fr499_cleaned,FNP_ideal,/workspace/diffdock_results/ligands_sdf_small_symmetric_approved/FNP_ideal__Orai1WT-MDSnap-Fr499_cleaned/rank9_confidence-1.78.sdf,FNP_ideal__Orai1WT-MDSnap-Fr499_cleaned/rank9_confidence-1.78.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-MDSnap-Fr499_cleaned.pdb,dock,1.78
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,True,True,True,True,True,True,True,True,False,True,True,True,8,0.9940569743861348,1.0064245457319012,0,0,12,1.000329956014927,0,16,1.0460441537708165,0,8,12,16,0,0,,0,0,,0,0,,4.0,12.931389073680284,5.8438410186776535,2.2128235577165656,2.721877765440616,0,3.0,20954.0,O,C,1.55,1.7,3.25,2.721877765440616,3.25,0.8375008509048049,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.026252983293556,,,,diffdock,Orai1WT-MDSnap-Fr499_cleaned,FLA_ideal,/workspace/diffdock_results/ligands_sdf_small_symmetric_approved/FLA_ideal__Orai1WT-MDSnap-Fr499_cleaned/rank1.sdf,FLA_ideal__Orai1WT-MDSnap-Fr499_cleaned/rank1.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-MDSnap-Fr499_cleaned.pdb,dock,
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,False,True,True,True,False,True,True,True,8,0.9941518178550542,1.0064208305548463,0,0,12,1.0003357440371825,0,16,1.0734007021371628,0,8,12,16,0,0,,0,0,,0,0,,4.0,10.93878519060439,5.8438410186776535,1.8718485249072745,0.5611765853989268,17,8.0,19503.0,F,N,1.5,1.6,3.1,0.5611765853989268,3.1,0.1810247049673957,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.3582658408766079,,,,diffdock,Orai1WT-MDSnap-Fr499_cleaned,FLA_ideal,/workspace/diffdock_results/ligands_sdf_small_symmetric_approved/FLA_ideal__Orai1WT-MDSnap-Fr499_cleaned/rank10_confidence-4.80.sdf,FLA_ideal__Orai1WT-MDSnap-Fr499_cleaned/rank10_confidence-4.80.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-MDSnap-Fr499_cleaned.pdb,dock,4.8
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,True,True,True,True,True,True,True,True,False,True,True,True,8,0.9940569743861348,1.0064245457319012,0,0,12,1.000329956014927,0,16,1.0460441537708165,0,8,12,16,0,0,,0,0,,0,0,,4.0,12.931389073680284,5.8438410186776535,2.2128235577165656,2.721877765440616,0,3.0,20954.0,O,C,1.55,1.7,3.25,2.721877765440616,3.25,0.8375008509048049,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.026252983293556,,,,diffdock,Orai1WT-MDSnap-Fr499_cleaned,FLA_ideal,/workspace/diffdock_results/ligands_sdf_small_symmetric_approved/FLA_ideal__Orai1WT-MDSnap-Fr499_cleaned/rank1_confidence-0.31.sdf,FLA_ideal__Orai1WT-MDSnap-Fr499_cleaned/rank1_confidence-0.31.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-MDSnap-Fr499_cleaned.pdb,dock,0.31
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,True,True,True,True,True,True,True,True,False,True,True,True,8,0.994061017403655,1.0064166535300114,0,0,12,1.0003700438420955,0,16,0.9991785181749449,0,8,12,16,0,0,,0,0,,0,0,,4.0,12.078984482313473,5.8438410186776535,2.0669598032710867,2.544589570048577,0,5.0,20966.0,O,C,1.55,1.7,3.25,2.544589570048577,3.25,0.7829506369380237,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0554239696826148,,,,diffdock,Orai1WT-MDSnap-Fr499_cleaned,FLA_ideal,/workspace/diffdock_results/ligands_sdf_small_symmetric_approved/FLA_ideal__Orai1WT-MDSnap-Fr499_cleaned/rank2_confidence-0.48.sdf,FLA_ideal__Orai1WT-MDSnap-Fr499_cleaned/rank2_confidence-0.48.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-MDSnap-Fr499_cleaned.pdb,dock,0.48
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,True,True,True,True,True,True,True,True,False,True,True,True,8,0.9940454869926516,1.0064528119303124,0,0,12,1.000322103405082,0,16,1.0458768848840363,0,8,12,16,0,0,,0,0,,0,0,,4.0,14.362243159887674,5.8438410186776535,2.4576717802527708,2.563369700218835,0,3.0,20956.0,O,C,1.55,1.7,3.25,2.563369700218835,3.25,0.7887291385288724,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.041030534351145,,,,diffdock,Orai1WT-MDSnap-Fr499_cleaned,FLA_ideal,/workspace/diffdock_results/ligands_sdf_small_symmetric_approved/FLA_ideal__Orai1WT-MDSnap-Fr499_cleaned/rank3_confidence-0.53.sdf,FLA_ideal__Orai1WT-MDSnap-Fr499_cleaned/rank3_confidence-0.53.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-MDSnap-Fr499_cleaned.pdb,dock,0.53
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,False,True,True,True,False,True,True,True,8,0.9941055536830232,1.006397430781936,0,0,12,1.0003579857028866,0,16,1.0256956823839207,0,8,12,16,0,0,,0,0,,0,0,,4.0,11.033868287416224,5.8438410186776535,1.888119175752829,1.5916422242451354,1,0.0,3968.0,N,C,1.6,1.7,3.3,1.5916422242451354,3.3,0.4823158255288289,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.09372026641294,,,,diffdock,Orai1WT-MDSnap-Fr499_cleaned,FLA_ideal,/workspace/diffdock_results/ligands_sdf_small_symmetric_approved/FLA_ideal__Orai1WT-MDSnap-Fr499_cleaned/rank4_confidence-0.74.sdf,FLA_ideal__Orai1WT-MDSnap-Fr499_cleaned/rank4_confidence-0.74.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-MDSnap-Fr499_cleaned.pdb,dock,0.74
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,True,True,True,True,False,True,True,True,8,0.9940904384175504,1.0064206355589864,0,0,12,1.0003355822309925,0,16,1.011052458951766,0,8,12,16,0,0,,0,0,,0,0,,4.0,12.10844459842045,5.8438410186776535,2.0720010280430854,2.326363980549906,1,6.0,20955.0,F,C,1.5,1.7,3.2,2.326363980549906,3.2,0.7269887439218455,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.05,,,,diffdock,Orai1WT-MDSnap-Fr499_cleaned,FLA_ideal,/workspace/diffdock_results/ligands_sdf_small_symmetric_approved/FLA_ideal__Orai1WT-MDSnap-Fr499_cleaned/rank5_confidence-0.80.sdf,FLA_ideal__Orai1WT-MDSnap-Fr499_cleaned/rank5_confidence-0.80.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-MDSnap-Fr499_cleaned.pdb,dock,0.8
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,False,True,True,True,False,True,True,True,8,0.9940655657787104,1.006443988610226,0,0,12,1.0003685181895758,0,16,1.05746005903911,0,8,12,16,0,0,,0,0,,0,0,,4.0,10.74554664356226,5.8438410186776535,1.8387814810872056,1.5437282565270352,1,0.0,3968.0,N,C,1.6,1.7,3.3,1.5437282565270352,3.3,0.4677964413718288,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.1057922450933461,,,,diffdock,Orai1WT-MDSnap-Fr499_cleaned,FLA_ideal,/workspace/diffdock_results/ligands_sdf_small_symmetric_approved/FLA_ideal__Orai1WT-MDSnap-Fr499_cleaned/rank6_confidence-0.82.sdf,FLA_ideal__Orai1WT-MDSnap-Fr499_cleaned/rank6_confidence-0.82.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-MDSnap-Fr499_cleaned.pdb,dock,0.82
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,True,True,True,True,True,True,True,True,False,True,True,True,8,0.9940838125485558,1.006451341809946,0,0,12,1.0003421395633647,0,16,1.0140787003667149,0,8,12,16,0,0,,0,0,,0,0,,4.0,14.000932771867484,5.8438410186776535,2.3958442276438965,2.698780900703131,0,8.0,20954.0,F,C,1.5,1.7,3.2,2.698780900703131,3.2,0.8433690314697284,False,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.024159166271909,,,,diffdock,Orai1WT-MDSnap-Fr499_cleaned,FLA_ideal,/workspace/diffdock_results/ligands_sdf_small_symmetric_approved/FLA_ideal__Orai1WT-MDSnap-Fr499_cleaned/rank7_confidence-0.85.sdf,FLA_ideal__Orai1WT-MDSnap-Fr499_cleaned/rank7_confidence-0.85.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-MDSnap-Fr499_cleaned.pdb,dock,0.85
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,True,True,True,True,False,True,True,True,8,0.9941019814421898,1.0063587481221143,0,0,12,1.0003627003893365,0,16,1.00559624941417,0,8,12,16,0,0,,0,0,,0,0,,4.0,12.624831104438044,5.8438410186776535,2.160365257043696,2.254490818344577,2,6.0,20956.0,F,C,1.5,1.7,3.2,2.254490818344577,3.2,0.7045283807326803,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0654475457170356,,,,diffdock,Orai1WT-MDSnap-Fr499_cleaned,FLA_ideal,/workspace/diffdock_results/ligands_sdf_small_symmetric_approved/FLA_ideal__Orai1WT-MDSnap-Fr499_cleaned/rank8_confidence-0.87.sdf,FLA_ideal__Orai1WT-MDSnap-Fr499_cleaned/rank8_confidence-0.87.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-MDSnap-Fr499_cleaned.pdb,dock,0.87
