method,protein,ligand,pose_rank,file_path,centroid_x,centroid_y,centroid_z,cluster_ward
DiffDock,Orai1WT-MDSnap-Fr499,2abp-nh2-OPT,6,/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-MDSnap-Fr499/complex_0/rank6_confidence-1.45.sdf,13.15665294117647,-3.4955823529411765,-29.58665294117647,7
DiffDock,Orai1WT-MDSnap-Fr499,2abp-nh2-OPT,6,/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-MDSnap-Fr499/complex_0/rank6_confidence-4.11.sdf,20.981535294117645,-14.54684705882353,-16.971611764705884,7
DiffDock,Orai1WT-MDSnap-Fr499,2abp-nh2-OPT,7,/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-MDSnap-Fr499/complex_0/rank7_confidence-1.51.sdf,0.8614588235294117,6.848058823529413,-23.413688235294124,9
DiffDock,Orai1WT-MDSnap-Fr499,2abp-nh2-OPT,7,/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-MDSnap-Fr499/complex_0/rank7_confidence-5.82.sdf,-0.35027058823529417,4.773405882352941,-27.21268235294118,9
DiffDock,Orai1WT-MDSnap-Fr499,2abp-nh2-OPT,8,/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-MDSnap-Fr499/complex_0/rank8_confidence-1.81.sdf,4.886523529411765,26.386670588235294,-32.46811764705882,1
DiffDock,Orai1WT-MDSnap-Fr499,2abp-nh2-OPT,9,/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-MDSnap-Fr499/complex_0/rank9_confidence-1.92.sdf,22.900788235294115,23.411082352941175,5.702111764705883,0
DiffDock,Orai1WT-START-Fr0,2abp-nh2-OPT,1,/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-START-Fr0/complex_0/rank1.sdf,-16.93688235294118,-5.865794117647057,-33.99186470588236,9
DiffDock,Orai1WT-START-Fr0,2abp-nh2-OPT,10,/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-START-Fr0/complex_0/rank10_confidence-1.95.sdf,11.563870588235295,-6.85639411764706,-34.2397,6
DiffDock,Orai1WT-START-Fr0,2abp-nh2-OPT,11,/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-START-Fr0/complex_0/rank11_confidence-2.09.sdf,18.665770588235294,-16.019982352941177,13.301082352941176,0
DiffDock,Orai1WT-START-Fr0,2abp-nh2-OPT,12,/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-START-Fr0/complex_0/rank12_confidence-2.17.sdf,24.50605882352941,-19.20154705882353,32.16466470588235,0
DiffDock,Orai1WT-START-Fr0,2abp-nh2-OPT,13,/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-START-Fr0/complex_0/rank13_confidence-2.49.sdf,-1.307294117647059,12.234176470588235,-34.382264705882356,1
DiffDock,Orai1WT-START-Fr0,2abp-nh2-OPT,14,/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-START-Fr0/complex_0/rank14_confidence-2.58.sdf,11.87656470588235,-7.658794117647059,-28.91858235294118,6
DiffDock,Orai1WT-START-Fr0,2abp-nh2-OPT,15,/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-START-Fr0/complex_0/rank15_confidence-2.61.sdf,0.8660294117647059,1.0406,-28.33248235294118,1
DiffDock,Orai1WT-START-Fr0,2abp-nh2-OPT,16,/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-START-Fr0/complex_0/rank16_confidence-2.67.sdf,16.091882352941177,-20.78185294117647,-38.234852941176484,6
DiffDock,Orai1WT-START-Fr0,2abp-nh2-OPT,17,/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-START-Fr0/complex_0/rank17_confidence-2.69.sdf,-0.6523411764705882,-1.6302529411764706,-29.513752941176467,1
DiffDock,Orai1WT-START-Fr0,2abp-nh2-OPT,18,/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-START-Fr0/complex_0/rank18_confidence-2.71.sdf,29.842376470588228,-2.410364705882353,-16.277864705882354,0
DiffDock,Orai1WT-START-Fr0,2abp-nh2-OPT,19,/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-START-Fr0/complex_0/rank19_confidence-3.06.sdf,22.398094117647055,-26.507276470588238,-28.551794117647063,6
DiffDock,Orai1WT-START-Fr0,2abp-nh2-OPT,1,/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-START-Fr0/complex_0/rank1_confidence-0.65.sdf,-16.93688235294118,-5.865794117647057,-33.99186470588236,9
DiffDock,Orai1WT-START-Fr0,2abp-nh2-OPT,1,/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-START-Fr0/complex_0/rank1_confidence-0.74.sdf,25.871129411764702,21.23355294117647,18.017629411764705,4
DiffDock,Orai1WT-START-Fr0,2abp-nh2-OPT,20,/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-START-Fr0/complex_0/rank20_confidence-3.06.sdf,11.550558823529412,19.919405882352944,27.715741176470587,4
DiffDock,Orai1WT-START-Fr0,2abp-nh2-OPT,21,/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-START-Fr0/complex_0/rank21_confidence-3.13.sdf,-18.912452941176472,18.915905882352945,-9.183399999999999,3
DiffDock,Orai1WT-START-Fr0,2abp-nh2-OPT,22,/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-START-Fr0/complex_0/rank22_confidence-3.41.sdf,-3.488370588235294,3.333764705882353,33.05443529411764,2
DiffDock,Orai1WT-START-Fr0,2abp-nh2-OPT,23,/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-START-Fr0/complex_0/rank23_confidence-3.55.sdf,3.4340823529411764,-2.5729411764705885,25.793217647058828,2
DiffDock,Orai1WT-START-Fr0,2abp-nh2-OPT,24,/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-START-Fr0/complex_0/rank24_confidence-4.40.sdf,14.472711764705883,-31.189958823529402,2.517111764705883,0
DiffDock,Orai1WT-START-Fr0,2abp-nh2-OPT,25,/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-START-Fr0/complex_0/rank25_confidence-4.56.sdf,9.793888235294117,7.808982352941177,-31.30816470588236,1
DiffDock,Orai1WT-START-Fr0,2abp-nh2-OPT,29,/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-START-Fr0/complex_0/rank29_confidence-6.17.sdf,36.919841176470584,-2.792358823529412,-83.20771764705883,5
DiffDock,Orai1WT-START-Fr0,2abp-nh2-OPT,2,/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-START-Fr0/complex_0/rank2_confidence-0.65.sdf,1.8225588235294117,30.508499999999998,-21.95725882352942,1
DiffDock,Orai1WT-START-Fr0,2abp-nh2-OPT,2,/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-START-Fr0/complex_0/rank2_confidence-0.97.sdf,27.47724117647059,-7.7583529411764705,3.2815764705882353,0
DiffDock,Orai1WT-START-Fr0,2abp-nh2-OPT,3,/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-START-Fr0/complex_0/rank3_confidence-0.90.sdf,-0.22215294117647075,1.3009588235294118,-28.72423529411765,1
DiffDock,Orai1WT-START-Fr0,2abp-nh2-OPT,3,/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-START-Fr0/complex_0/rank3_confidence-1.27.sdf,7.1241,-10.885635294117648,-25.56135882352941,6
DiffDock,Orai1WT-START-Fr0,2abp-nh2-OPT,4,/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-START-Fr0/complex_0/rank4_confidence-0.94.sdf,11.706911764705882,19.337500000000002,-31.659823529411764,1
DiffDock,Orai1WT-START-Fr0,2abp-nh2-OPT,4,/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-START-Fr0/complex_0/rank4_confidence-1.54.sdf,-26.802029411764707,0.802323529411765,-25.580235294117646,9
DiffDock,Orai1WT-START-Fr0,2abp-nh2-OPT,5,/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-START-Fr0/complex_0/rank5_confidence-1.37.sdf,4.783535294117647,25.75029411764706,15.80519411764706,4
DiffDock,Orai1WT-START-Fr0,2abp-nh2-OPT,5,/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-START-Fr0/complex_0/rank5_confidence-2.35.sdf,12.475723529411765,19.458205882352942,26.08145294117647,4
DiffDock,Orai1WT-START-Fr0,2abp-nh2-OPT,6,/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-START-Fr0/complex_0/rank6_confidence-1.52.sdf,-4.495117647058824,4.57519411764706,31.809670588235303,2
DiffDock,Orai1WT-START-Fr0,2abp-nh2-OPT,6,/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-START-Fr0/complex_0/rank6_confidence-3.02.sdf,0.6449647058823529,0.4655882352941176,-25.97862352941177,1
DiffDock,Orai1WT-START-Fr0,2abp-nh2-OPT,7,/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-START-Fr0/complex_0/rank7_confidence-1.80.sdf,1.7769588235294116,1.948070588235294,-32.68951764705882,1
DiffDock,Orai1WT-START-Fr0,2abp-nh2-OPT,7,/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-START-Fr0/complex_0/rank7_confidence-3.04.sdf,3.7962705882352945,-4.572535294117649,28.247705882352943,2
DiffDock,Orai1WT-START-Fr0,2abp-nh2-OPT,8,/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-START-Fr0/complex_0/rank8_confidence-1.89.sdf,6.966470588235293,25.225329411764704,30.683035294117644,4
DiffDock,Orai1WT-START-Fr0,2abp-nh2-OPT,8,/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-START-Fr0/complex_0/rank8_confidence-4.94.sdf,0.8222705882352943,20.41805882352941,40.43838235294118,4
DiffDock,Orai1WT-START-Fr0,2abp-nh2-OPT,9,/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-START-Fr0/complex_0/rank9_confidence-1.92.sdf,14.318170588235294,22.470176470588235,-25.20331764705882,1
DiffDock,Orai1WT-START-Fr0,2abp-nh2-OPT,9,/home/manndo/master_dev/diffdock_results/2abp-nh2-OPT__Orai1WT-START-Fr0/complex_0/rank9_confidence-6.00.sdf,-40.50865882352941,-38.94875882352941,57.16713529411765,7
DiffDock,Orai1WT-MDSnap-Fr300,2abp-nh3p-OPT,1,/home/manndo/master_dev/diffdock_results/2abp-nh3p-OPT__Orai1WT-MDSnap-Fr300/complex_0/rank1.sdf,-18.312158823529415,21.446876470588236,23.018600000000003,1
DiffDock,Orai1WT-MDSnap-Fr400,2abp-nh3p-OPT,1,/home/manndo/master_dev/diffdock_results/2abp-nh3p-OPT__Orai1WT-MDSnap-Fr400/complex_0/rank1.sdf,14.908970588235288,-3.8416823529411763,29.1802,0
DiffDock,Orai1WT-MDSnap-Fr400,2abp-nh3p-OPT,1,/home/manndo/master_dev/diffdock_results/2abp-nh3p-OPT__Orai1WT-MDSnap-Fr400/complex_0/rank1_confidence-1.37.sdf,17.011676470588238,13.143082352941173,40.51927647058823,0
DiffDock,Orai1WT-MDSnap-Fr400,2abp-nh3p-OPT,4,/home/manndo/master_dev/diffdock_results/2abp-nh3p-OPT__Orai1WT-MDSnap-Fr400/complex_0/rank4_confidence-2.55.sdf,11.720094117647058,17.043188235294117,14.55074117647059,0
DiffDock,Orai1WT-MDSnap-Fr400,2abp-nh3p-OPT,5,/home/manndo/master_dev/diffdock_results/2abp-nh3p-OPT__Orai1WT-MDSnap-Fr400/complex_0/rank5_confidence-2.75.sdf,5.795929411764706,-0.5880588235294117,37.74849999999999,0
DiffDock,Orai1WT-MDSnap-Fr499,2abp-nh3p-OPT,1,/home/manndo/master_dev/diffdock_results/2abp-nh3p-OPT__Orai1WT-MDSnap-Fr499/complex_0/rank1.sdf,11.030099999999997,-12.63654117647059,8.476170588235293,2
DiffDock,Orai1WT-MDSnap-Fr499,2abp-nh3p-OPT,1,/home/manndo/master_dev/diffdock_results/2abp-nh3p-OPT__Orai1WT-MDSnap-Fr499/complex_0/rank1_confidence-0.60.sdf,11.030099999999997,-12.63654117647059,8.476170588235293,2
DiffDock,Orai1WT-MDSnap-Fr499,2abp-nh3p-OPT,3,/home/manndo/master_dev/diffdock_results/2abp-nh3p-OPT__Orai1WT-MDSnap-Fr499/complex_0/rank3_confidence-1.52.sdf,25.965905882352942,14.189370588235294,12.7821,0
DiffDock,Orai1WT-MDSnap-Fr499,2abp-nh3p-OPT,7,/home/manndo/master_dev/diffdock_results/2abp-nh3p-OPT__Orai1WT-MDSnap-Fr499/complex_0/rank7_confidence-3.04.sdf,-3.2369411764705887,25.797547058823532,23.37225294117647,0
DiffDock,Orai1WT-MDSnap-Fr499,2abp-nh3p-OPT,8,/home/manndo/master_dev/diffdock_results/2abp-nh3p-OPT__Orai1WT-MDSnap-Fr499/complex_0/rank8_confidence-4.16.sdf,9.62904705882353,-17.24429411764706,19.19437058823529,2
DiffDock,Orai1WT-START-Fr0,2abp-nh3p-OPT,1,/home/manndo/master_dev/diffdock_results/2abp-nh3p-OPT__Orai1WT-START-Fr0/complex_0/rank1.sdf,-14.426582352941178,4.880964705882353,36.54011764705882,0
DiffDock,Orai1WT-START-Fr0,2abp-nh3p-OPT,1,/home/manndo/master_dev/diffdock_results/2abp-nh3p-OPT__Orai1WT-START-Fr0/complex_0/rank1_confidence-1.59.sdf,-22.624335294117643,-10.055617647058824,13.577258823529412,0
DiffDock,Orai1WT-START-Fr0,2abp-nh3p-OPT,2,/home/manndo/master_dev/diffdock_results/2abp-nh3p-OPT__Orai1WT-START-Fr0/complex_0/rank2_confidence-1.98.sdf,-8.148841176470588,-26.256129411764704,-15.325229411764704,2
DiffDock,Orai1WT-START-Fr0,2abp-nh3p-OPT,3,/home/manndo/master_dev/diffdock_results/2abp-nh3p-OPT__Orai1WT-START-Fr0/complex_0/rank3_confidence-2.41.sdf,2.5157117647058818,-2.175223529411765,27.23701764705882,0
DiffDock,Orai1WT-START-Fr0,2abp-nh3p-OPT,4,/home/manndo/master_dev/diffdock_results/2abp-nh3p-OPT__Orai1WT-START-Fr0/complex_0/rank4_confidence-2.44.sdf,-11.757747058823531,-9.496276470588233,29.041558823529414,0
DiffDock,Orai1WT-MDSnap-Fr300,Synta-66-OPT-Singlet,1,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank1.sdf,28.07130769230769,8.425819230769232,-29.939111538461535,7
DiffDock,Orai1WT-MDSnap-Fr300,Synta-66-OPT-Singlet,10,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank10_confidence-2.35.sdf,-13.538492307692307,16.391992307692306,26.759565384615385,3
DiffDock,Orai1WT-MDSnap-Fr300,Synta-66-OPT-Singlet,10,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank10_confidence-4.85.sdf,0.16368076923076927,4.914096153846154,-18.13563846153846,6
DiffDock,Orai1WT-MDSnap-Fr300,Synta-66-OPT-Singlet,10,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank10_confidence-6.20.sdf,1.5022230769230769,5.8643884615384625,-22.959826923076925,6
DiffDock,Orai1WT-MDSnap-Fr300,Synta-66-OPT-Singlet,11,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank11_confidence-2.36.sdf,5.27125,13.87049230769231,-29.847792307692313,6
DiffDock,Orai1WT-MDSnap-Fr300,Synta-66-OPT-Singlet,12,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank12_confidence-2.37.sdf,-9.3865,20.773515384615386,11.422342307692306,5
DiffDock,Orai1WT-MDSnap-Fr300,Synta-66-OPT-Singlet,13,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank13_confidence-2.47.sdf,11.962930769230768,18.869630769230767,19.93976923076923,2
DiffDock,Orai1WT-MDSnap-Fr300,Synta-66-OPT-Singlet,14,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank14_confidence-2.67.sdf,31.07831923076923,2.6353269230769234,-16.197400000000002,7
DiffDock,Orai1WT-MDSnap-Fr300,Synta-66-OPT-Singlet,15,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank15_confidence-2.72.sdf,30.16468461538462,5.823480769230769,-17.129357692307693,7
DiffDock,Orai1WT-MDSnap-Fr300,Synta-66-OPT-Singlet,16,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank16_confidence-2.75.sdf,-14.02,4.103346153846155,6.0781153846153835,1
DiffDock,Orai1WT-MDSnap-Fr300,Synta-66-OPT-Singlet,17,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank17_confidence-2.83.sdf,-4.67476923076923,-11.108353846153847,11.10783076923077,1
DiffDock,Orai1WT-MDSnap-Fr300,Synta-66-OPT-Singlet,18,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank18_confidence-3.10.sdf,18.461973076923073,-14.58476153846154,-20.500938461538457,8
DiffDock,Orai1WT-MDSnap-Fr300,Synta-66-OPT-Singlet,19,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank19_confidence-3.18.sdf,-0.008365384615384617,5.156153846153846,24.84195769230769,3
DiffDock,Orai1WT-MDSnap-Fr300,Synta-66-OPT-Singlet,1,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank1_confidence-0.48.sdf,28.07130769230769,8.425819230769232,-29.939111538461535,7
DiffDock,Orai1WT-MDSnap-Fr300,Synta-66-OPT-Singlet,1,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank1_confidence-1.19.sdf,21.359338461538467,25.441634615384615,-24.635334615384618,0
DiffDock,Orai1WT-MDSnap-Fr300,Synta-66-OPT-Singlet,1,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank1_confidence-1.35.sdf,-25.44393076923077,0.8808692307692303,-27.44415,4
DiffDock,Orai1WT-MDSnap-Fr300,Synta-66-OPT-Singlet,20,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank20_confidence-3.22.sdf,-0.8018423076923077,4.267188461538462,-23.785203846153845,6
DiffDock,Orai1WT-MDSnap-Fr300,Synta-66-OPT-Singlet,21,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank21_confidence-3.41.sdf,13.700484615384617,12.993261538461542,-25.203973076923084,6
DiffDock,Orai1WT-MDSnap-Fr300,Synta-66-OPT-Singlet,22,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank22_confidence-3.96.sdf,8.840315384615383,17.53606153846154,8.49455769230769,2
DiffDock,Orai1WT-MDSnap-Fr300,Synta-66-OPT-Singlet,23,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank23_confidence-4.01.sdf,1.245296153846154,5.609369230769229,26.577038461538457,3
DiffDock,Orai1WT-MDSnap-Fr300,Synta-66-OPT-Singlet,24,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank24_confidence-4.70.sdf,-1.1921884615384615,5.281996153846153,-17.959411538461538,6
DiffDock,Orai1WT-MDSnap-Fr300,Synta-66-OPT-Singlet,25,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank25_confidence-4.85.sdf,1.6900038461538462,4.971461538461539,-20.697653846153848,6
DiffDock,Orai1WT-MDSnap-Fr300,Synta-66-OPT-Singlet,26,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank26_confidence-5.05.sdf,8.503153846153849,-13.039176923076923,14.516976923076923,9
DiffDock,Orai1WT-MDSnap-Fr300,Synta-66-OPT-Singlet,27,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank27_confidence-5.28.sdf,-0.687976923076923,8.034500000000001,-22.45772307692308,6
DiffDock,Orai1WT-MDSnap-Fr300,Synta-66-OPT-Singlet,28,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank28_confidence-5.37.sdf,1.6106846153846155,5.4881076923076915,-23.337111538461542,6
DiffDock,Orai1WT-MDSnap-Fr300,Synta-66-OPT-Singlet,2,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank2_confidence-0.91.sdf,15.957453846153843,-14.225788461538464,16.871815384615385,9
DiffDock,Orai1WT-MDSnap-Fr300,Synta-66-OPT-Singlet,2,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank2_confidence-1.77.sdf,23.718519230769235,-14.857634615384617,-17.131796153846153,8
DiffDock,Orai1WT-MDSnap-Fr300,Synta-66-OPT-Singlet,2,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank2_confidence-1.98.sdf,29.666315384615384,3.00345,-15.995326923076924,7
DiffDock,Orai1WT-MDSnap-Fr300,Synta-66-OPT-Singlet,3,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank3_confidence-1.27.sdf,1.7656807692307694,4.006565384615384,-15.715057692307692,6
DiffDock,Orai1WT-MDSnap-Fr300,Synta-66-OPT-Singlet,3,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank3_confidence-1.77.sdf,23.092061538461532,-16.810557692307693,-19.318630769230772,8
DiffDock,Orai1WT-MDSnap-Fr300,Synta-66-OPT-Singlet,3,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank3_confidence-2.07.sdf,15.858488461538464,-0.7945346153846155,-31.688384615384614,7
DiffDock,Orai1WT-MDSnap-Fr300,Synta-66-OPT-Singlet,4,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank4_confidence-1.37.sdf,20.93295384615385,24.872484615384614,-17.636492307692308,0
DiffDock,Orai1WT-MDSnap-Fr300,Synta-66-OPT-Singlet,4,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank4_confidence-1.89.sdf,18.70400384615385,25.861984615384618,-15.306680769230768,0
DiffDock,Orai1WT-MDSnap-Fr300,Synta-66-OPT-Singlet,4,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank4_confidence-2.37.sdf,32.256165384615386,-5.6838500000000005,-16.327588461538465,8
DiffDock,Orai1WT-MDSnap-Fr300,Synta-66-OPT-Singlet,5,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank5_confidence-1.56.sdf,28.90199230769231,-13.26557692307692,-17.84391153846154,8
DiffDock,Orai1WT-MDSnap-Fr300,Synta-66-OPT-Singlet,5,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank5_confidence-1.89.sdf,21.916473076923076,-15.172080769230767,-29.536892307692305,8
DiffDock,Orai1WT-MDSnap-Fr300,Synta-66-OPT-Singlet,5,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank5_confidence-2.69.sdf,11.711134615384614,28.84950769230769,-26.393557692307695,0
DiffDock,Orai1WT-MDSnap-Fr300,Synta-66-OPT-Singlet,6,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank6_confidence-1.86.sdf,19.153457692307686,-18.82125769230769,-31.641792307692306,8
DiffDock,Orai1WT-MDSnap-Fr300,Synta-66-OPT-Singlet,6,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank6_confidence-2.75.sdf,-0.8260615384615384,5.298019230769231,-16.503996153846153,6
DiffDock,Orai1WT-MDSnap-Fr300,Synta-66-OPT-Singlet,6,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank6_confidence-3.15.sdf,30.240103846153843,-1.5634384615384613,4.062615384615383,2
DiffDock,Orai1WT-MDSnap-Fr300,Synta-66-OPT-Singlet,7,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank7_confidence-2.04.sdf,1.1526807692307695,5.980846153846154,26.437103846153853,3
DiffDock,Orai1WT-MDSnap-Fr300,Synta-66-OPT-Singlet,7,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank7_confidence-3.23.sdf,-1.6300192307692307,2.2241500000000003,-29.228288461538458,6
DiffDock,Orai1WT-MDSnap-Fr300,Synta-66-OPT-Singlet,7,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank7_confidence-4.06.sdf,12.508007692307691,22.03993076923077,19.586684615384613,2
DiffDock,Orai1WT-MDSnap-Fr300,Synta-66-OPT-Singlet,8,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank8_confidence-2.06.sdf,-23.43713461538461,-0.48811538461538456,-28.200746153846158,4
DiffDock,Orai1WT-MDSnap-Fr300,Synta-66-OPT-Singlet,8,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank8_confidence-3.32.sdf,-12.005953846153846,21.385265384615384,10.413061538461536,5
DiffDock,Orai1WT-MDSnap-Fr300,Synta-66-OPT-Singlet,8,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr300/complex_0/rank8_confidence-4.16.sdf,0.6024846153846155,4.8815884615384615,-20.401392307692312,6
