mol_pred_loaded,sanitization,inchi_convertible,all_atoms_connected,no_radicals,bond_lengths,bond_angles,internal_steric_clash,aromatic_ring_flatness,non-aromatic_ring_non-flatness,double_bond_flatness,internal_energy,mol_true_loaded,mol_cond_loaded,passes_valence_checks,passes_kekulization,no_radicals_before_sanitization,number_bonds,shortest_bond_relative_length,longest_bond_relative_length,number_short_outlier_bonds,number_long_outlier_bonds,number_angles,most_extreme_relative_angle,number_outlier_angles,number_noncov_pairs,shortest_noncovalent_relative_distance,number_clashes,number_valid_bonds,number_valid_angles,number_valid_noncov_pairs,number_aromatic_rings_checked,number_aromatic_rings_pass,aromatic_ring_maximum_distance_from_plane,number_non-aromatic_rings_checked,number_non-aromatic_rings_pass,non-aromatic_ring_maximum_distance_from_plane,number_double_bonds_checked,number_double_bonds_pass,double_bond_maximum_distance_from_plane,num_h_added,mol_pred_energy,ensemble_avg_energy,energy_ratio,docking_method,protein,ligand,pose_file,pose_name,file_format,protein_file_used,posebusters_mode,diffdock_confidence
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,30,0.9873285303148129,1.0165449150923187,0,0,44,1.0182076915310923,0,304,0.972688786316964,0,30,44,304,3,3,0.0001653983489173951,0,0,,0,0,,12,128.64825153909598,84.71031129414725,1.518684674553716,diffdock,Orai1WT-START-Fr0,gsk7975a-prot-OPT,/home/manndo/master_dev/diffdock_results/gsk7975a-prot-OPT__Orai1WT-START-Fr0/complex_0/rank6_confidence-2.59.sdf,gsk7975a-prot-OPT__Orai1WT-START-Fr0/complex_0/rank6_confidence-2.59.sdf,sdf,none,mol,2.59
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,30,0.9873277631964722,1.0164927130159425,0,0,44,1.0182048084986943,0,304,0.9895058713072457,0,30,44,304,3,3,0.00017650105400367165,0,0,,0,0,,12,134.46038920080377,84.71031129414725,1.5872966011647018,diffdock,Orai1WT-START-Fr0,gsk7975a-prot-OPT,/home/manndo/master_dev/diffdock_results/gsk7975a-prot-OPT__Orai1WT-START-Fr0/complex_0/rank7_confidence-2.57.sdf,gsk7975a-prot-OPT__Orai1WT-START-Fr0/complex_0/rank7_confidence-2.57.sdf,sdf,none,mol,2.57
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,30,0.987357132038722,1.0165478337570208,0,0,44,1.0181438531611415,0,304,0.9895239495591154,0,30,44,304,3,3,0.00013311125491187998,0,0,,0,0,,12,126.64195772309373,84.71031129414725,1.4950004998015347,diffdock,Orai1WT-START-Fr0,gsk7975a-prot-OPT,/home/manndo/master_dev/diffdock_results/gsk7975a-prot-OPT__Orai1WT-START-Fr0/complex_0/rank7_confidence-2.82.sdf,gsk7975a-prot-OPT__Orai1WT-START-Fr0/complex_0/rank7_confidence-2.82.sdf,sdf,none,mol,2.82
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,30,0.9872738588554767,1.016558723426811,0,0,44,1.0181649414138132,0,304,0.9895057408523037,0,30,44,304,3,3,0.0001939283043264332,0,0,,0,0,,12,130.0615451938194,84.71031129414725,1.5353685189775184,diffdock,Orai1WT-START-Fr0,gsk7975a-prot-OPT,/home/manndo/master_dev/diffdock_results/gsk7975a-prot-OPT__Orai1WT-START-Fr0/complex_0/rank8_confidence-2.59.sdf,gsk7975a-prot-OPT__Orai1WT-START-Fr0/complex_0/rank8_confidence-2.59.sdf,sdf,none,mol,2.59
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,30,0.987357132038727,1.0165936879530577,0,0,44,1.018175163828173,0,304,0.9895106606571189,0,30,44,304,3,3,0.0001856818329130065,0,0,,0,0,,12,134.7735752914332,84.71031129414725,1.5909937436476507,diffdock,Orai1WT-START-Fr0,gsk7975a-prot-OPT,/home/manndo/master_dev/diffdock_results/gsk7975a-prot-OPT__Orai1WT-START-Fr0/complex_0/rank8_confidence-3.43.sdf,gsk7975a-prot-OPT__Orai1WT-START-Fr0/complex_0/rank8_confidence-3.43.sdf,sdf,none,mol,3.43
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,30,0.9874082448671071,1.0165360142563193,0,0,44,1.018179516757543,0,304,0.972706813163054,0,30,44,304,3,3,0.00016958176721554918,0,0,,0,0,,12,134.87815939259428,84.71031129414725,1.592228352511239,diffdock,Orai1WT-START-Fr0,gsk7975a-prot-OPT,/home/manndo/master_dev/diffdock_results/gsk7975a-prot-OPT__Orai1WT-START-Fr0/complex_0/rank9_confidence-2.67.sdf,gsk7975a-prot-OPT__Orai1WT-START-Fr0/complex_0/rank9_confidence-2.67.sdf,sdf,none,mol,2.67
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,30,0.9873124093396446,1.0165268720208553,0,0,44,1.018198491981582,0,304,0.9895001278039297,0,30,44,304,3,3,0.00015559493587059622,0,0,,0,0,,12,124.90543460112457,84.71031129414725,1.474500951453291,diffdock,Orai1WT-START-Fr0,gsk7975a-prot-OPT,/home/manndo/master_dev/diffdock_results/gsk7975a-prot-OPT__Orai1WT-START-Fr0/complex_0/rank9_confidence-4.15.sdf,gsk7975a-prot-OPT__Orai1WT-START-Fr0/complex_0/rank9_confidence-4.15.sdf,sdf,none,mol,4.15
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,28,0.9897408083408851,1.0072197836343597,0,0,38,1.0038391820231358,0,259,0.9628007014307265,0,28,38,259,3,3,4.040558780005784e-05,0,0,,0,0,,17,90.86186929372192,62.35802326266372,1.4570998973298857,diffdock,Orai1WT-MDSnap-Fr400,Synta-66-OPT-Singlet,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank1.sdf,Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank1.sdf,sdf,none,mol,
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,28,0.9897228739086432,1.0072183509964292,0,0,38,1.0038525358779973,0,259,0.9632023724163324,0,28,38,259,3,3,2.6906380780001903e-05,0,0,,0,0,,17,94.48480590230675,62.35802326266372,1.5151988622910475,diffdock,Orai1WT-MDSnap-Fr400,Synta-66-OPT-Singlet,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank10_confidence-2.36.sdf,Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank10_confidence-2.36.sdf,sdf,none,mol,2.36
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,28,0.9897265765096986,1.0072169543653913,0,0,38,1.0038420635735243,0,259,0.9629103165785965,0,28,38,259,3,3,4.326050547032172e-05,0,0,,0,0,,17,93.72094473908983,62.35802326266372,1.5029492571359997,diffdock,Orai1WT-MDSnap-Fr400,Synta-66-OPT-Singlet,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank10_confidence-4.61.sdf,Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank10_confidence-4.61.sdf,sdf,none,mol,4.61
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,28,0.9896979026465136,1.0071822514488913,0,0,38,1.003850905775164,0,259,0.963679098162234,0,28,38,259,3,3,3.341720906548231e-05,0,0,,0,0,,17,90.4979151130848,62.35802326266372,1.4512633720265724,diffdock,Orai1WT-MDSnap-Fr400,Synta-66-OPT-Singlet,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank11_confidence-2.43.sdf,Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank11_confidence-2.43.sdf,sdf,none,mol,2.43
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,28,0.9897389333165163,1.0072124712438337,0,0,38,1.0038537960302438,0,259,0.9634216554824456,0,28,38,259,3,3,2.3082751280294493e-05,0,0,,0,0,,17,93.85356004313357,62.35802326266372,1.5050759330167462,diffdock,Orai1WT-MDSnap-Fr400,Synta-66-OPT-Singlet,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank12_confidence-2.44.sdf,Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank12_confidence-2.44.sdf,sdf,none,mol,2.44
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,28,0.9897634145399165,1.0072187368057683,0,0,38,1.0038485280649365,0,259,0.9630549342478721,0,28,38,259,3,3,6.020209211641791e-05,0,0,,0,0,,17,90.79304357545855,62.35802326266372,1.4559961785995232,diffdock,Orai1WT-MDSnap-Fr400,Synta-66-OPT-Singlet,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank13_confidence-2.47.sdf,Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank13_confidence-2.47.sdf,sdf,none,mol,2.47
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,28,0.9897691372634098,1.0071626128545172,0,0,38,1.0038228322004628,0,259,0.912617724783658,0,28,38,259,3,3,4.0049400230507856e-05,0,0,,0,0,,17,185.82511733361886,62.35802326266372,2.979971262894087,diffdock,Orai1WT-MDSnap-Fr400,Synta-66-OPT-Singlet,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank14_confidence-2.62.sdf,Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank14_confidence-2.62.sdf,sdf,none,mol,2.62
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,28,0.9897359824512996,1.0072241895619358,0,0,38,1.0038463160673272,0,259,0.9628361017098356,0,28,38,259,3,3,4.185568320364873e-05,0,0,,0,0,,17,91.86104089203768,62.35802326266372,1.4731230415226875,diffdock,Orai1WT-MDSnap-Fr400,Synta-66-OPT-Singlet,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank15_confidence-2.93.sdf,Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank15_confidence-2.93.sdf,sdf,none,mol,2.93
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,28,0.9897297453663189,1.0071986822405787,0,0,38,1.0038085818402882,0,259,0.9630420617873872,0,28,38,259,3,3,3.019942012107241e-05,0,0,,0,0,,17,90.80455840307366,62.35802326266372,1.4561808353126875,diffdock,Orai1WT-MDSnap-Fr400,Synta-66-OPT-Singlet,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank16_confidence-2.95.sdf,Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank16_confidence-2.95.sdf,sdf,none,mol,2.95
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,28,0.989780604965198,1.0072162444748392,0,0,38,1.003860556369622,0,259,0.9627093084644056,0,28,38,259,3,3,3.443976074948544e-05,0,0,,0,0,,17,90.89822113495384,62.35802326266372,1.4576828510434565,diffdock,Orai1WT-MDSnap-Fr400,Synta-66-OPT-Singlet,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank17_confidence-3.01.sdf,Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank17_confidence-3.01.sdf,sdf,none,mol,3.01
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,28,0.9897382542829696,1.007228644338937,0,0,38,1.003857806754769,0,259,0.962835716599704,0,28,38,259,3,3,3.7481119437588437e-05,0,0,,0,0,,17,93.46873504656395,62.35802326266372,1.4989047143597876,diffdock,Orai1WT-MDSnap-Fr400,Synta-66-OPT-Singlet,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank18_confidence-3.02.sdf,Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank18_confidence-3.02.sdf,sdf,none,mol,3.02
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,28,0.9897295888798107,1.0072283434106253,0,0,38,1.0038486398210438,0,259,0.9629886662548617,0,28,38,259,3,3,4.701470892696316e-05,0,0,,0,0,,17,91.93153282936746,62.35802326266372,1.474253480456469,diffdock,Orai1WT-MDSnap-Fr400,Synta-66-OPT-Singlet,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank19_confidence-3.03.sdf,Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank19_confidence-3.03.sdf,sdf,none,mol,3.03
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,28,0.9897408083408851,1.0072197836343597,0,0,38,1.0038391820231358,0,259,0.9628007014307265,0,28,38,259,3,3,4.040558780005784e-05,0,0,,0,0,,17,90.86186929372192,62.35802326266372,1.4570998973298857,diffdock,Orai1WT-MDSnap-Fr400,Synta-66-OPT-Singlet,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank1_confidence-0.62.sdf,Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank1_confidence-0.62.sdf,sdf,none,mol,0.62
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,28,0.9896639573746139,1.0071972650053342,0,0,38,1.0038607480914743,0,259,0.9628417464279662,0,28,38,259,3,3,4.378937979784511e-05,0,0,,0,0,,17,91.75304126275381,62.35802326266372,1.4713911131575281,diffdock,Orai1WT-MDSnap-Fr400,Synta-66-OPT-Singlet,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank1_confidence-2.34.sdf,Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank1_confidence-2.34.sdf,sdf,none,mol,2.34
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,28,0.9897934892055653,1.0072372580522084,0,0,38,1.0038537497860962,0,259,0.9560964515189662,0,28,38,259,3,3,3.954517533494488e-05,0,0,,0,0,,17,142.30800908861164,62.35802326266372,2.2821122550531077,diffdock,Orai1WT-MDSnap-Fr400,Synta-66-OPT-Singlet,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank20_confidence-3.03.sdf,Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank20_confidence-3.03.sdf,sdf,none,mol,3.03
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,28,0.98973672296281,1.007180134563156,0,0,38,1.0038576805462802,0,259,0.9628602796510047,0,28,38,259,3,3,3.217066838430352e-05,0,0,,0,0,,17,89.67596269318956,62.35802326266372,1.4380821905700496,diffdock,Orai1WT-MDSnap-Fr400,Synta-66-OPT-Singlet,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank21_confidence-3.06.sdf,Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank21_confidence-3.06.sdf,sdf,none,mol,3.06
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,28,0.9897433176823983,1.007180474088265,0,0,38,1.003805992821516,0,259,0.9629654375189072,0,28,38,259,3,3,2.5806290013363496e-05,0,0,,0,0,,17,91.56716293320319,62.35802326266372,1.468410288560705,diffdock,Orai1WT-MDSnap-Fr400,Synta-66-OPT-Singlet,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank22_confidence-3.17.sdf,Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank22_confidence-3.17.sdf,sdf,none,mol,3.17
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,28,0.9897256543537503,1.007219660175516,0,0,38,1.0038454104599666,0,259,0.9634161084323981,0,28,38,259,3,3,4.278658282894855e-05,0,0,,0,0,,17,91.19906321866027,62.35802326266372,1.4625072836980844,diffdock,Orai1WT-MDSnap-Fr400,Synta-66-OPT-Singlet,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank23_confidence-3.39.sdf,Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank23_confidence-3.39.sdf,sdf,none,mol,3.39
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,28,0.9896996464077512,1.0072080626929043,0,0,38,1.0038351742638008,0,259,0.9627474492654928,0,28,38,259,3,3,2.566479500507762e-05,0,0,,0,0,,17,90.99226783358084,62.35802326266372,1.4591910242296215,diffdock,Orai1WT-MDSnap-Fr400,Synta-66-OPT-Singlet,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank24_confidence-3.53.sdf,Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank24_confidence-3.53.sdf,sdf,none,mol,3.53
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,28,0.989755889443479,1.007204068230742,0,0,38,1.0038140152959207,0,259,0.9627924577513278,0,28,38,259,3,3,3.0063920461652648e-05,0,0,,0,0,,17,89.9373495126821,62.35802326266372,1.4422739016894277,diffdock,Orai1WT-MDSnap-Fr400,Synta-66-OPT-Singlet,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank25_confidence-3.60.sdf,Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank25_confidence-3.60.sdf,sdf,none,mol,3.6
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,28,0.9897056154133456,1.007193676896296,0,0,38,1.0038653937448008,0,259,0.9633230860377979,0,28,38,259,3,3,3.555155632661781e-05,0,0,,0,0,,17,106.3354114565731,62.35802326266372,1.7052402544684322,diffdock,Orai1WT-MDSnap-Fr400,Synta-66-OPT-Singlet,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank26_confidence-3.94.sdf,Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank26_confidence-3.94.sdf,sdf,none,mol,3.94
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,28,0.9897196519358492,1.0071817704558022,0,0,38,1.0038382850929033,0,259,0.9627833494071107,0,28,38,259,3,3,2.788064745181221e-05,0,0,,0,0,,17,89.46868266860272,62.35802326266372,1.434758159214634,diffdock,Orai1WT-MDSnap-Fr400,Synta-66-OPT-Singlet,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank27_confidence-4.44.sdf,Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank27_confidence-4.44.sdf,sdf,none,mol,4.44
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,28,0.9897388215414804,1.0071725492337549,0,0,38,1.003829200227475,0,259,0.9627650686250621,0,28,38,259,3,3,5.6074741057140666e-05,0,0,,0,0,,17,94.7517483599608,62.35802326266372,1.5194796660062269,diffdock,Orai1WT-MDSnap-Fr400,Synta-66-OPT-Singlet,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank28_confidence-4.66.sdf,Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank28_confidence-4.66.sdf,sdf,none,mol,4.66
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,28,0.9897591643903637,1.0072211468247532,0,0,38,1.0038580273788063,0,259,0.9628751594461127,0,28,38,259,3,3,3.8178207179583533e-05,0,0,,0,0,,17,129.27621705144236,62.35802326266372,2.073128849946167,diffdock,Orai1WT-MDSnap-Fr400,Synta-66-OPT-Singlet,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank29_confidence-5.65.sdf,Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank29_confidence-5.65.sdf,sdf,none,mol,5.65
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,28,0.9897067751176549,1.0072105447557511,0,0,38,1.0038623425635766,0,259,0.962714738293918,0,28,38,259,3,3,3.5330454091247536e-05,0,0,,0,0,,17,91.67771172316715,62.35802326266372,1.4701830963596036,diffdock,Orai1WT-MDSnap-Fr400,Synta-66-OPT-Singlet,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank2_confidence-0.85.sdf,Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank2_confidence-0.85.sdf,sdf,none,mol,0.85
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,28,0.9897146694542347,1.007188025920161,0,0,38,1.0038402658550525,0,259,0.9641357865665904,0,28,38,259,3,3,2.8785382767880488e-05,0,0,,0,0,,17,91.13544116232754,62.35802326266372,1.4614870131217585,diffdock,Orai1WT-MDSnap-Fr400,Synta-66-OPT-Singlet,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank2_confidence-2.39.sdf,Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank2_confidence-2.39.sdf,sdf,none,mol,2.39
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,28,0.989702021718597,1.0072675893620913,0,0,38,1.00383439294529,0,259,0.9630132771689783,0,28,38,259,3,3,3.5246734698948944e-05,0,0,,0,0,,17,121.54007085620265,62.35802326266372,1.9490686923197198,diffdock,Orai1WT-MDSnap-Fr400,Synta-66-OPT-Singlet,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank30_confidence-5.68.sdf,Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank30_confidence-5.68.sdf,sdf,none,mol,5.68
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,28,0.98977988963486,1.0072216766680697,0,0,38,1.0038580871110856,0,259,0.963242408508865,0,28,38,259,3,3,3.8163658777537066e-05,0,0,,0,0,,17,90.63553397299425,62.35802326266372,1.4534702870746934,diffdock,Orai1WT-MDSnap-Fr400,Synta-66-OPT-Singlet,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank3_confidence-1.50.sdf,Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank3_confidence-1.50.sdf,sdf,none,mol,1.5
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,28,0.9897376870241347,1.0071842577277403,0,0,38,1.0038286385677828,0,259,0.9640652359877673,0,28,38,259,3,3,2.9635215795953928e-05,0,0,,0,0,,17,90.85870891495117,62.35802326266372,1.4570492161407553,diffdock,Orai1WT-MDSnap-Fr400,Synta-66-OPT-Singlet,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank3_confidence-2.54.sdf,Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank3_confidence-2.54.sdf,sdf,none,mol,2.54
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,28,0.9897745777320643,1.007221411746446,0,0,38,1.003822476709685,0,259,0.9628414457175959,0,28,38,259,3,3,2.6623450240520315e-05,0,0,,0,0,,17,91.20218243526816,62.35802326266372,1.4625573047931204,diffdock,Orai1WT-MDSnap-Fr400,Synta-66-OPT-Singlet,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank4_confidence-1.58.sdf,Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank4_confidence-1.58.sdf,sdf,none,mol,1.58
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,28,0.9897573005780641,1.0072161673127924,0,0,38,1.0038352050926578,0,259,0.9627166477707739,0,28,38,259,3,3,3.554095563615529e-05,0,0,,0,0,,17,90.53817972631705,62.35802326266372,1.4519090726297275,diffdock,Orai1WT-MDSnap-Fr400,Synta-66-OPT-Singlet,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank4_confidence-2.78.sdf,Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank4_confidence-2.78.sdf,sdf,none,mol,2.78
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,28,0.9896938897484089,1.007222468860465,0,0,38,1.0038241424114691,0,259,0.9483873678070178,0,28,38,259,3,3,3.05993442924424e-05,0,0,,0,0,,17,128.58804668228555,62.35802326266372,2.062093054820685,diffdock,Orai1WT-MDSnap-Fr400,Synta-66-OPT-Singlet,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank5_confidence-1.82.sdf,Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank5_confidence-1.82.sdf,sdf,none,mol,1.82
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,28,0.989729365327611,1.0072092535694182,0,0,38,1.0038462813844773,0,259,0.963645499012983,0,28,38,259,3,3,4.667117276564439e-05,0,0,,0,0,,17,92.80526418674904,62.35802326266372,1.488265011157198,diffdock,Orai1WT-MDSnap-Fr400,Synta-66-OPT-Singlet,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank5_confidence-2.86.sdf,Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank5_confidence-2.86.sdf,sdf,none,mol,2.86
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,28,0.9897362199739189,1.007203095976768,0,0,38,1.0038702195822422,0,259,0.9627086551804369,0,28,38,259,3,3,3.225365803593602e-05,0,0,,0,0,,17,91.84588629082256,62.35802326266372,1.4728800158393478,diffdock,Orai1WT-MDSnap-Fr400,Synta-66-OPT-Singlet,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank6_confidence-1.91.sdf,Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank6_confidence-1.91.sdf,sdf,none,mol,1.91
True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,28,0.989734252726025,1.0072447940263956,0,0,38,1.0038617346406795,0,259,0.9633468087251641,0,28,38,259,3,3,3.927487257265806e-05,0,0,,0,0,,17,91.6872329529787,62.35802326266372,1.4703357828835406,diffdock,Orai1WT-MDSnap-Fr400,Synta-66-OPT-Singlet,/home/manndo/master_dev/diffdock_results/Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank6_confidence-3.54.sdf,Synta-66-OPT-Singlet__Orai1WT-MDSnap-Fr400/complex_0/rank6_confidence-3.54.sdf,sdf,none,mol,3.54
