method,protein,n_conf,csv_pb_rmsd,csv_bestfit,csv_cd,csv_rmsd,pb_valid,probe_nearest,pb1_rmsd,pb1_kabsch,pb1_cd,pbN_rmsd,pbN_kabsch,pbN_cd
diffdock_smina,7RSV_7IQ,3,27.20010571442692,0.206444960975299,26.563557930340394,27.20010571442692,True,0.3289007844320227,27.20010571442692,0.20644496097529905,26.563557930340394,0.3289007844320228,0.20473596836150337,0.15427136172990852
autodock_mgltools_exh128_gnina,7RSV_7IQ,3,27.19822646285967,0.2064894677384292,26.5615630051876,27.19822646285967,True,0.3289323562679715,27.19822646285967,0.20648946773842927,26.561563005187597,0.32893235626797146,0.20478532638342206,0.15545464306349552
equibind_unguided_gnina,7RSV_7IQ,3,10.19508175205084,0.7661305756454398,9.969273544393795,10.19508175205084,True,10.19508175205084,10.19508175205084,0.7661305756454398,9.969273544393795,10.19508175205084,0.7661305756454398,9.969273544393795
diffdock_smina,7RZL_NPO,3,30.310545874579688,0.0753669295745517,30.12756895763248,30.31054587457969,True,23.692211309099036,30.310545874579688,0.07536692957455171,30.127568957632473,23.692211309099033,0.07127581843174857,23.57041945975718
autodock_mgltools_exh128_gnina,7RZL_NPO,3,24.611581035297185,0.4538408115576728,24.47464635286688,24.62113466428792,True,14.256170268939693,24.611581035297185,0.45384081155767286,24.474646352866877,14.224843136463756,0.4357315743248446,14.149103695920111
equibind_unguided_gnina,7RZL_NPO,3,14.456784719293568,0.2418807583697332,14.381401688868854,14.48277187212448,False,14.48277187212448,14.456784719293568,0.24188075836973325,14.381401688868854,14.456784719293568,0.24188075836973325,14.381401688868854
diffdock_smina,7SFO_98L,3,1.3623716253651204,1.3049179981954833,0.1326702934043643,1.3623716253651204,True,1.3623716253651204,1.3623716253651204,1.3049179981954833,0.13267029340436437,1.3623716253651204,1.3049179981954833,0.13267029340436437
autodock_mgltools_exh128_gnina,7SFO_98L,3,29.57322598179644,0.1921629268244213,28.97854234610817,29.573225981796444,True,0.3320258459819055,29.573225981796437,0.19216292682442138,28.97854234610817,0.3320258459819055,0.19423786807122678,0.19537665588293762
equibind_unguided_gnina,7SFO_98L,3,19.52536058443992,1.3025654603454808,18.843169749312985,19.52536058443992,True,14.760912135786189,19.52536058443992,1.3025654603454808,18.843169749312985,14.760912135786189,1.3099227417560295,14.357990454471825
diffdock_smina,7SIU_9ID,3,0.3584134011571449,0.2663283797561016,0.2087026620199961,0.3584134011571449,True,0.3584134011571449,0.3584134011571449,0.2663283797561016,0.20870266201999615,0.3584134011571449,0.2663283797561016,0.20870266201999615
autodock_mgltools_exh128_gnina,7SIU_9ID,3,46.914461165030566,0.8260361690717715,46.18172652212011,46.91446116503057,True,0.8786917063673175,46.914461165030566,0.8260361690717715,46.18172652212011,0.8786917063673176,0.8124839365211676,0.24040367824134962
equibind_unguided_gnina,7SIU_9ID,3,33.32442528691569,1.82593649697658,32.418460244201455,33.32442528691569,True,17.495862113008876,33.32442528691569,1.8259364969765794,32.418460244201455,17.495862113008876,1.8008627755362048,14.354550248934965
diffdock_smina,7SUC_COM,3,14.855979624235967,0.1724668630552634,14.732469925158997,14.904748721560424,True,14.904748721560424,14.855979624235967,0.17246686305526343,14.732469925158997,14.855979624235967,0.17246686305526343,14.732469925158997
autodock_mgltools_exh128_gnina,7SUC_COM,3,14.863690372515164,0.2668364845803314,14.715043857715472,14.910324131908448,True,14.910324131908448,14.863690372515165,0.26683648458033143,14.715043857715473,14.863690372515165,0.26683648458033143,14.715043857715473
equibind_unguided_gnina,7SUC_COM,3,28.19525630805904,0.7649801924535401,28.003195918855333,28.19525630805904,True,28.19525630805904,28.195256308059037,0.7649801924535401,28.003195918855333,28.195256308059037,0.7649801924535401,28.003195918855333
diffdock_smina,7SZA_DUI,3,50.08396013443825,0.2530154268333435,49.70267483839325,50.08396013443825,True,6.141618784815612,50.08396013443825,0.25301542683334355,49.70267483839325,6.141618784815612,0.29300521492242465,1.686034119331518
autodock_mgltools_exh128_gnina,7SZA_DUI,3,2.3054421786286463,1.7369749309292415,0.195533322351974,2.3054421786286468,True,2.3054421786286468,2.3054421786286463,1.7369749309292415,0.19553332235197401,2.3054421786286463,1.7369749309292415,0.19553332235197401
equibind_unguided_gnina,7SZA_DUI,3,25.20468197636106,0.415570146674515,24.74179957285393,25.20468197636106,True,25.20468197636106,25.20468197636106,0.41557014667451503,24.74179957285393,25.20468197636106,0.41557014667451503,24.74179957285393
diffdock_smina,7T1D_E7K,3,11.297165309114964,2.085463128974268,1.8711929234880549,11.297165309114964,True,11.297165309114964,11.297165309114964,2.085463128974268,1.8711929234880547,11.297165309114964,2.085463128974268,1.8711929234880547
autodock_mgltools_exh128_gnina,7T1D_E7K,3,1.5223138114686592,1.3868472017833458,0.555688937079354,1.5223138114686592,True,1.5223138114686592,1.5223138114686592,1.3868472017833458,0.555688937079354,1.5223138114686592,1.3868472017833458,0.555688937079354
equibind_unguided_gnina,7T1D_E7K,3,23.17092842389562,3.6521149945878166,21.12754358695954,23.170928423895624,True,11.791430963976984,23.17092842389562,3.6521149945878166,21.12754358695954,11.791430963976987,3.6568104231206378,9.007275825946973
diffdock_smina,7T3E_SLB,3,0.3351623977374884,0.2245654367206993,0.2275434373821619,0.3351623977374884,True,0.3351623977374884,0.33516239773748846,0.22456543672069937,0.22754343738216193,0.33516239773748846,0.22456543672069937,0.22754343738216193
autodock_mgltools_exh128_gnina,7T3E_SLB,3,35.3787195001122,0.2717064910734181,35.21424251264295,35.380027547177626,True,0.8350923193903556,35.3787195001122,0.27170649107341815,35.21424251264295,0.45930537719888515,0.2640307906313075,0.34742923846008933
equibind_unguided_gnina,7T3E_SLB,3,18.46333147901021,1.9515943257531585,17.927547706755785,18.47438697865623,True,18.47438697865623,18.463331479010215,1.9515943257531583,17.927547706755785,18.463331479010215,1.9515943257531583,17.927547706755785
diffdock_smina,7TB0_UD1,5,26.871820663170364,1.348905644401568,25.26462669721948,26.877172550082776,True,1.5084517601050764,26.871820663170364,1.348905644401568,25.26462669721948,1.5084517601050764,1.35881560662794,0.6023630406121758
autodock_mgltools_exh128_gnina,7TB0_UD1,5,3.2744929363185378,3.0612857007251235,0.8984274022793011,3.2744929363185378,True,3.2744929363185378,3.2744929363185378,3.0612857007251235,0.8984274022793011,3.2744929363185378,3.0612857007251235,0.8984274022793011
equibind_unguided_gnina,7TB0_UD1,5,33.582784675580584,3.7589385633732975,32.83648199474916,33.584963541812456,False,13.404110469907623,33.582784675580584,3.7589385633732975,32.83648199474916,13.404110469907625,3.7627520496462123,12.71780419578888
diffdock_smina,7TBU_S3P,3,37.328232095694005,1.20980883834466,37.17479313055357,37.34087291414061,True,9.05055692775312,37.328232095694005,1.2098088383446601,37.174793130553574,9.003361864603688,1.2700206314598024,7.304327409910642
autodock_mgltools_exh128_gnina,7TBU_S3P,3,42.96019951563453,1.2023721479458376,42.72906806714463,42.96162072010465,True,1.701363041248105,42.96019951563453,1.2023721479458376,42.72906806714463,1.4003585650200454,1.2518176822849596,0.4465220432601248
equibind_unguided_gnina,7TBU_S3P,3,19.0384550174443,1.0046749889686848,18.460412129487988,19.056211222033355,True,19.056211222033355,19.0384550174443,1.0046749889686848,18.460412129487988,19.0384550174443,1.0046749889686848,18.460412129487988
diffdock_smina,7TE8_P0T,3,34.4937886518655,2.1343395916742325,33.902833013871344,34.4937886518655,True,2.7487054840098977,34.4937886518655,2.1343395916742325,33.902833013871344,2.7487054840098977,2.042305394696398,0.9788297766534938
autodock_mgltools_exh128_gnina,7TE8_P0T,3,33.90271418470798,0.3948243479545473,33.20890641675292,33.90271418470798,True,0.7324644069108774,33.90271418470798,0.3948243479545473,33.20890641675292,0.7324644069108774,0.6456700081795967,0.20618636948231206
equibind_unguided_gnina,7TE8_P0T,3,7.180345371946587,1.273588002253494,2.348415960476665,7.180345371946588,False,7.180345371946588,7.180345371946587,1.273588002253494,2.3484159604766646,7.180345371946587,1.273588002253494,2.3484159604766646
diffdock_smina,7TH4_FFO,3,15.378854120416737,2.609496268452756,11.865483111236042,15.382070750160434,True,15.382070750160434,15.378854120416737,2.6094962684527556,11.865483111236042,15.378854120416737,2.6094962684527556,11.865483111236042
autodock_mgltools_exh128_gnina,7TH4_FFO,3,15.42809616634344,2.995934486641798,11.836845406784963,15.431402330780305,True,15.431402330780305,15.42809616634344,2.995934486641798,11.836845406784965,15.42809616634344,2.995934486641798,11.836845406784965
equibind_unguided_gnina,7TH4_FFO,3,27.336970981658865,1.9122979237445363,26.72528100506841,27.33697098165886,True,26.774728658354864,27.336970981658865,1.9122979237445363,26.725281005068414,26.771364226796955,1.954510029873995,25.68731188003503
diffdock_smina,7THI_PGA,3,0.752067342581617,0.480625922171196,0.1652605608212667,0.9457248360678482,True,0.9457248360678482,0.752067342581617,0.48062592217119604,0.16526056082126672,0.752067342581617,0.48062592217119604,0.16526056082126672
autodock_mgltools_exh128_gnina,7THI_PGA,3,0.7621776681179926,0.4571061039571873,0.2402868917988864,0.9378150362530072,True,0.9378150362530072,0.7621776681179926,0.45710610395718737,0.24028689179888646,0.7621776681179926,0.45710610395718737,0.24028689179888646
equibind_unguided_gnina,7THI_PGA,3,5.835477475370422,0.5834326810404022,5.510365588787973,5.910086813519184,True,5.910086813519184,5.835477475370422,0.5834326810404022,5.510365588787973,5.835477475370422,0.5834326810404022,5.510365588787973
diffdock_smina,7TM6_GPJ,3,0.601153635105037,0.4947490919293782,0.2852128498157125,1.6227626791986562,True,1.6227626791986562,0.601153635105037,0.49474909192937827,0.2852128498157125,0.601153635105037,0.49474909192937827,0.2852128498157125
autodock_mgltools_exh128_gnina,7TM6_GPJ,3,0.8151694609098159,0.6081865675234153,0.4035978203608146,0.815169460909816,True,0.815169460909816,0.8151694609098159,0.6081865675234153,0.4035978203608146,0.8151694609098159,0.6081865675234153,0.4035978203608146
equibind_unguided_gnina,7TM6_GPJ,3,23.33155934981629,0.7633177473174444,23.19664911508988,23.359452704932963,True,23.359452704932963,23.331559349816292,0.7633177473174444,23.19664911508988,23.331559349816292,0.7633177473174444,23.19664911508988
diffdock_smina,7TS6_KMI,5,77.64979535132684,1.1807684291295382,77.6325846076632,77.64979535132686,True,21.724949707854872,77.64979535132684,1.1807684291295382,77.6325846076632,21.724949707854872,1.1704527655614945,21.059861602369768
autodock_mgltools_exh128_gnina,7TS6_KMI,5,7.1837001706477634,1.510728223591498,6.560538470781872,7.1837001706477634,True,7.1837001706477634,7.1837001706477634,1.510728223591498,6.560538470781872,7.1837001706477634,1.510728223591498,6.560538470781872
equibind_unguided_gnina,7TS6_KMI,5,44.34637464220789,1.8302437482334333,43.97588610719764,44.34637464220789,True,28.388551703128083,44.34637464220789,1.8302437482334333,43.97588610719764,28.388551703128083,1.8933205911940072,28.223180497164062
diffdock_smina,7TSF_H4B,3,18.92878275554112,0.5745762582050009,18.01138805774882,18.92878275554112,True,6.802927291679836,18.928782755541114,0.5745762582050009,18.01138805774882,6.802927291679836,0.573409290967898,6.665794296622047
autodock_mgltools_exh128_gnina,7TSF_H4B,3,0.328020963282747,0.143070289465036,0.2315681233329545,0.3280209632827471,True,0.3280209632827471,0.32802096328274705,0.143070289465036,0.2315681233329545,0.32802096328274705,0.143070289465036,0.2315681233329545
equibind_unguided_gnina,7TSF_H4B,3,16.643735321735925,0.9453990896445568,16.23264668860545,16.643735321735925,True,6.761821903895428,16.643735321735925,0.9453990896445567,16.23264668860545,6.761821903895429,0.9496877833117873,3.974591382727789
diffdock_smina,7TUO_KL9,3,11.93689196612753,1.3967012337743496,0.7061500774780254,11.936891966127533,True,11.936891966127533,11.93689196612753,1.3967012337743496,0.7061500774780254,11.93689196612753,1.3967012337743496,0.7061500774780254
autodock_mgltools_exh128_gnina,7TUO_KL9,3,0.8823865832691096,0.8317270203052235,0.2208385345047862,0.8823865832691096,True,0.8823865832691096,0.8823865832691096,0.8317270203052235,0.22083853450478624,0.8823865832691096,0.8317270203052235,0.22083853450478624
equibind_unguided_gnina,7TUO_KL9,3,11.297126101816044,3.384136692663247,5.392781867798437,11.297126101816042,False,11.297126101816042,11.297126101816044,3.384136692663247,5.392781867798437,11.297126101816044,3.384136692663247,5.392781867798437
diffdock_smina,7TXK_LW8,3,37.21538049427056,1.6196817434550057,36.97371632241356,37.21611794926135,True,3.768096883043215,37.215380494270555,1.6196817434550055,36.97371632241356,3.767410801421403,1.6261387331358284,1.8745597069060003
autodock_mgltools_exh128_gnina,7TXK_LW8,3,3.1483038895041044,1.275541676904467,1.5305090826402792,3.192851215971916,True,3.192851215971916,3.1483038895041044,1.275541676904467,1.5305090826402792,3.1483038895041044,1.275541676904467,1.5305090826402792
equibind_unguided_gnina,7TXK_LW8,3,26.48392345802764,1.1405169771311234,26.097427247718432,26.48392345802764,True,12.21943393713473,26.483923458027636,1.1405169771311234,26.097427247718432,12.21943393713473,1.1423054259656271,11.813090193348119
diffdock_smina,7TYP_KUR,3,4.175957014670814,1.5706912152066308,1.0392047315781534,4.175957014670814,True,4.175957014670814,4.175957014670814,1.5706912152066308,1.0392047315781534,4.175957014670814,1.5706912152066308,1.0392047315781534
autodock_mgltools_exh128_gnina,7TYP_KUR,3,0.6902933728064758,0.6197978550355452,0.2165742340978984,0.690293372806476,True,0.690293372806476,0.6902933728064758,0.6197978550355452,0.21657423409789842,0.6902933728064758,0.6197978550355452,0.21657423409789842
equibind_unguided_gnina,7TYP_KUR,3,0.9986394953243246,0.862649287229603,0.2830529962741508,0.9986394953243246,False,0.9986394953243246,0.9986394953243246,0.862649287229603,0.2830529962741508,0.9986394953243246,0.862649287229603,0.2830529962741508
diffdock_smina,7UAS_MBU,3,56.77606718866674,1.0611430162315032,56.30298162605123,56.77606718866674,True,1.0695848339425915,56.776067188666744,1.0611430162315032,56.30298162605123,1.0695848339425915,1.0496329224378427,0.11798065026732561
autodock_mgltools_exh128_gnina,7UAS_MBU,3,56.81997432107172,0.3712666643657064,56.329731978962776,56.81997432107172,True,0.4699287363526516,56.81997432107172,0.37126666436570643,56.329731978962776,0.4699287363526516,0.33997909557111805,0.08737669258017053
equibind_unguided_gnina,7UAS_MBU,3,35.08436211341885,3.204599983694938,34.06513076097334,35.08436211341885,True,23.208647553778317,35.08436211341885,3.204599983694938,34.06513076097334,23.20864755377832,3.1928645878724384,22.52678890464279
diffdock_smina,7UAW_MF6,3,38.13424291049788,3.098929964297124,37.41695225055573,38.13424291049788,True,16.320859869233082,38.134242910497875,3.098929964297124,37.416952250555724,16.312973394808022,3.073504262812408,15.505119750855433
autodock_mgltools_exh128_gnina,7UAW_MF6,3,31.82726830958008,3.318058939120313,31.39415391025754,31.82800963578644,False,5.120527749447038,31.827268309580074,3.3180589391203132,31.39415391025754,5.082201884307348,3.2956085538035618,2.141848880023316
equibind_unguided_gnina,7UAW_MF6,3,7.284848195712208,3.0236567386749367,3.756840153490912,7.284848195712208,False,7.284848195712208,7.284848195712208,3.0236567386749367,3.756840153490912,7.284848195712208,3.0236567386749367,3.756840153490912
diffdock_smina,7UJ4_OQ4,3,34.95704566069426,1.9429022558540563,32.88885118594718,34.95704566069426,True,2.269333476686292,34.95704566069426,1.9429022558540565,32.88885118594718,2.269333476686292,1.9879978362550157,0.8458740349673985
autodock_mgltools_exh128_gnina,7UJ4_OQ4,3,33.889473672852375,3.708600861614915,33.03557871994651,33.88947367285238,True,10.392873646059329,33.889473672852375,3.708600861614915,33.03557871994651,10.392873646059329,3.679827029505466,5.265174721138592
equibind_unguided_gnina,7UJ4_OQ4,3,19.58382178644357,2.170026250203604,17.665525847147304,19.58382178644357,True,19.217334823716275,19.58382178644357,2.170026250203604,17.665525847147304,19.217334823716275,2.1310104609718348,17.47494609592858
diffdock_smina,7UJ5_DGL,5,19.87082819547288,0.9218389843481016,19.38350582902381,19.894908940580752,True,1.8735469126765956,19.870828195472882,0.9218389843481016,19.38350582902381,1.284052722437829,0.9222683582799017,0.46311918530762736
autodock_mgltools_exh128_gnina,7UJ5_DGL,5,19.887922796360613,0.0986044978856746,19.446015566501018,19.88792279636061,True,0.2773022430489871,19.887922796360613,0.0986044978856746,19.446015566501018,0.27730224304898715,0.08860263829615857,0.1946446572603467
equibind_unguided_gnina,7UJ5_DGL,5,27.106326352384976,1.2583524115873106,27.0326751787092,27.11693856618037,True,16.900637236565967,27.106326352384976,1.2583524115873106,27.032675178709198,16.900637236565963,1.263720322593581,16.7129434047866
diffdock_smina,7UJF_R3V,5,31.28855681964654,1.8531290787666133,30.228696717722563,31.28855681964654,True,2.1141269548563058,31.28855681964654,1.8531290787666133,30.228696717722563,2.1141269548563053,1.8406668687906358,0.7596380361699133
autodock_mgltools_exh128_gnina,7UJF_R3V,5,52.40972363599085,2.6401663645360736,51.86086237857355,52.40972363599085,True,4.337867594041742,52.409723635990844,2.6401663645360736,51.86086237857355,4.337867594041743,2.628132646946951,0.5627588969563418
equibind_unguided_gnina,7UJF_R3V,5,24.50242234042253,2.1152935375723665,23.766736700574256,24.502422340422537,True,24.502422340422537,24.502422340422534,2.1152935375723665,23.766736700574256,24.502422340422534,2.1152935375723665,23.766736700574256
diffdock_smina,7ULC_56B,3,41.967266280252,2.2271600052939453,41.66771010580818,41.971620196537856,True,23.76980786133637,41.967266280252,2.2271600052939453,41.66771010580818,23.76686111925212,2.2173363014190617,22.89532008946068
autodock_mgltools_exh128_gnina,7ULC_56B,3,50.50914144465397,0.8479789261428946,49.92454656948501,50.511866384561735,True,1.0843488691376033,50.50914144465397,0.8479789261428946,49.92454656948501,0.8951009171139204,0.818525502335271,0.25707493608674
equibind_unguided_gnina,7ULC_56B,3,31.72264691183141,3.063148603262289,31.175330417184423,31.72264691183141,False,25.420762275758097,31.722646911831415,3.0631486032622894,31.175330417184426,25.41967772896113,3.0470056861635775,24.27611181515958
diffdock_smina,7UMW_NAD,3,34.71942849160775,0.9879693771057084,34.13817958965842,34.72302339779564,True,1.099696849652832,34.71942849160775,0.9879693771057083,34.13817958965842,1.099696849652832,0.9779269551028128,0.32301498779449195
autodock_mgltools_exh128_gnina,7UMW_NAD,3,2.445916368478472,2.259855507231342,0.3980915034366598,2.445916368478471,True,2.445916368478471,2.4459163684784713,2.259855507231342,0.39809150343665983,2.4459163684784713,2.259855507231342,0.39809150343665983
equibind_unguided_gnina,7UMW_NAD,3,22.700039057855864,4.502166870972755,21.54478833144401,22.70004366117147,False,20.78589058036944,22.700039057855864,4.502166870972755,21.54478833144401,20.785849739797854,4.5274218277633045,19.28016424258099
diffdock_smina,7UTW_NAI,3,1.0946541908292318,0.989702821538464,0.4394988767802803,1.0946541908292315,True,1.0946541908292315,1.0946541908292318,0.9897028215384641,0.4394988767802803,1.0946541908292318,0.9897028215384641,0.4394988767802803
autodock_mgltools_exh128_gnina,7UTW_NAI,3,11.106092173790351,3.89269703535189,2.2684279276367154,11.122292780513131,True,11.122292780513131,11.106092173790351,3.89269703535189,2.2684279276367154,11.106092173790351,3.89269703535189,2.2684279276367154
equibind_unguided_gnina,7UTW_NAI,3,38.77973431447035,3.0336370002509128,37.62540523981145,38.78174572329569,False,12.603888290054853,38.77973431447035,3.0336370002509128,37.62540523981145,12.599902685807466,3.031299033665422,10.558878658014764
diffdock_smina,7UXS_OJC,3,3.0180823928921674,2.106689069610279,1.6263420270192193,3.0542394403283346,False,3.0542394403283346,3.0180823928921674,2.106689069610279,1.6263420270192193,3.0180823928921674,2.106689069610279,1.6263420270192193
autodock_mgltools_exh128_gnina,7UXS_OJC,3,39.30792329778529,2.339564771116172,38.500166441152025,39.30792329778529,True,31.940082142062725,39.30792329778529,2.3395647711161716,38.500166441152025,31.93790046684794,2.3392146373570686,31.657442242158353
equibind_unguided_gnina,7UXS_OJC,3,11.641672102371842,1.5496929691502628,10.582491248636554,11.641672102371844,True,11.019258238025175,11.641672102371842,1.5496929691502628,10.582491248636554,11.001010901951561,1.5383301606881132,7.436067099468378
diffdock_smina,7UY4_SMI,3,48.11618088791701,0.253412414694625,47.78986150842011,48.11618088791701,True,26.91027912552655,48.11618088791701,0.253412414694625,47.78986150842011,26.910279125526554,0.28849838987627624,26.80742888767839
autodock_mgltools_exh128_gnina,7UY4_SMI,3,7.793924924874716,0.2122243692575112,5.238397361661599,7.793924924874715,True,7.793924924874715,7.793924924874716,0.2122243692575112,5.238397361661599,7.793924924874716,0.2122243692575112,5.238397361661599
equibind_unguided_gnina,7UY4_SMI,3,23.673381729865223,1.1434060591270447,23.32748411223583,23.673381729865223,False,18.6566375124132,23.673381729865223,1.1434060591270447,23.32748411223583,18.656637512413198,1.1542396972182427,17.822633075281793
diffdock_smina,7VB8_STL,3,29.38409943261632,0.2797449188503726,28.7139398972564,29.38409943261632,True,9.372933563379686,29.384099432616313,0.2797449188503726,28.7139398972564,9.372933563379686,0.3046677416708596,6.1379116051862175
autodock_mgltools_exh128_gnina,7VB8_STL,3,9.423745966034575,0.3380124084543416,6.43737267804886,9.423745966034575,True,9.423745966034575,9.423745966034577,0.3380124084543416,6.43737267804886,9.423745966034577,0.3380124084543416,6.43737267804886
equibind_unguided_gnina,7VB8_STL,3,26.758134503141942,0.4967509035459619,25.92747960250952,26.758134503141942,True,8.790798813666077,26.758134503141946,0.4967509035459619,25.927479602509514,8.790798813666077,0.507126075714046,5.465303935121321
diffdock_smina,7VKZ_NOJ,3,1.5742935656697234,0.8915341172317249,0.5503310347132805,1.5742935656697234,True,1.5742935656697234,1.5742935656697234,0.8915341172317249,0.5503310347132805,1.5742935656697234,0.8915341172317249,0.5503310347132805
autodock_mgltools_exh128_gnina,7VKZ_NOJ,3,3.566752736542915,0.948043236799232,0.8666001915913151,3.566752736542914,True,3.566752736542914,3.566752736542915,0.948043236799232,0.8666001915913151,3.566752736542915,0.948043236799232,0.8666001915913151
equibind_unguided_gnina,7VKZ_NOJ,3,18.75700678582903,0.5824142732822436,18.61804518437967,18.757006785829034,True,14.352845779274451,18.75700678582903,0.5824142732822436,18.61804518437967,14.352845779274451,0.5770332627916839,14.083199257646626
diffdock_smina,7VQ9_ISY,3,31.90003499224457,1.396989954059653,31.390485385319696,31.91494054703399,True,6.187834540970578,31.900034992244574,1.3969899540596533,31.390485385319696,6.1045398685264205,1.1903565810815764,5.696247500700324
autodock_mgltools_exh128_gnina,7VQ9_ISY,3,5.568145747528012,1.3284268548633642,4.471296122296681,5.646847586549003,True,5.646847586549003,5.568145747528012,1.3284268548633642,4.471296122296681,5.568145747528012,1.3284268548633642,4.471296122296681
equibind_unguided_gnina,7VQ9_ISY,3,15.118483212918076,1.3804794214156444,14.62535744807383,15.16139758500892,False,14.80990805901335,15.118483212918077,1.3804794214156444,14.62535744807383,14.782314237991097,1.1236104804727018,13.963572036941953
diffdock_smina,7VWF_K55,3,51.91548556213379,0.8184608668523754,51.12797654258514,51.91548556213378,True,1.2268633326372165,51.91548556213379,0.8184608668523754,51.12797654258514,1.2268633326372163,0.8432708495648183,0.7871363852592924
autodock_mgltools_exh128_gnina,7VWF_K55,3,51.64309959063733,0.8388238927966445,50.876070412032426,51.64309959063733,True,1.1029222868856583,51.64309959063733,0.8388238927966445,50.876070412032426,1.1029222868856587,0.8558531421133121,0.5970238795746419
equibind_unguided_gnina,7VWF_K55,3,27.56577285423378,2.4534618762701603,26.86836250574457,27.56577285423378,False,27.56577285423378,27.56577285423378,2.4534618762701603,26.868362505744578,27.56577285423378,2.4534618762701603,26.868362505744578
diffdock_smina,7VYJ_CA0,3,38.3497284468372,1.3964231802203992,37.495592732645214,38.354662436768514,True,4.860259097240361,38.3497284468372,1.3964231802203992,37.495592732645214,4.821055600974989,1.3777180982486132,3.0762099684562467
autodock_mgltools_exh128_gnina,7VYJ_CA0,3,1.1354286147665855,0.779200823333002,0.614324284220808,1.135428614766586,True,1.135428614766586,1.1354286147665857,0.779200823333002,0.614324284220808,1.1354286147665857,0.779200823333002,0.614324284220808
equibind_unguided_gnina,7VYJ_CA0,3,4.34940931197294,1.9061750040935808,1.7973932753249626,4.34940931197294,True,4.34940931197294,4.34940931197294,1.9061750040935814,1.7973932753249626,4.34940931197294,1.9061750040935814,1.7973932753249626
diffdock_smina,7WKL_CAQ,5,27.6034149676041,0.0566320707342517,27.487233722365893,27.6034149676041,True,27.6034149676041,27.6034149676041,0.05663207073425174,27.487233722365893,27.6034149676041,0.05663207073425174,27.487233722365893
autodock_mgltools_exh128_gnina,7WKL_CAQ,5,48.10931154853237,0.0566280116252501,48.03339337634841,48.10931154853237,True,0.2955669107833286,48.10931154853237,0.05662801162525011,48.03339337634841,0.2955669107833286,0.05668685426441266,0.2028765561400684
equibind_unguided_gnina,7WKL_CAQ,5,27.31638582051074,0.0185912308257674,27.27145410382209,27.31638582051074,True,26.81276745171971,27.31638582051074,0.018591230825767496,27.27145410382209,26.812767451719715,0.01841011291013507,26.68708111227463
diffdock_smina,7WL4_JFU,5,1.0902886223381405,0.7215179589608861,0.4121256439712111,1.0902886223381405,True,1.0902886223381405,1.0902886223381403,0.7215179589608861,0.4121256439712111,1.0902886223381403,0.7215179589608861,0.4121256439712111
autodock_mgltools_exh128_gnina,7WL4_JFU,5,30.65855109007349,3.017771724440763,30.24886258622667,30.6585510900735,True,7.156913475074704,30.658551090073498,3.017771724440763,30.24886258622667,7.156913475074704,3.0156059892870832,2.8217343578378244
equibind_unguided_gnina,7WL4_JFU,5,18.74062902190758,2.701454934479828,17.903226827959394,18.74062902190758,True,15.249225972304686,18.74062902190758,2.7014549344798273,17.903226827959394,15.249225972304686,2.698843880195404,14.439282401184304
diffdock_smina,7WUX_6OI,3,36.93078832405924,1.8516771882347467,36.5748629771103,36.93337109159428,True,28.582756677265483,36.93078832405924,1.8516771882347467,36.5748629771103,28.565758476992738,1.8561881667925018,28.18979846851397
autodock_mgltools_exh128_gnina,7WUX_6OI,3,6.498974510010384,1.2876193785108896,0.4381561268010361,6.545892634900687,False,6.545892634900687,6.498974510010384,1.2876193785108896,0.4381561268010361,6.498974510010384,1.2876193785108896,0.4381561268010361
equibind_unguided_gnina,7WUX_6OI,3,31.007247335990566,1.8028447998447368,30.489859267029303,31.01280653426524,True,31.01280653426524,31.007247335990566,1.8028447998447368,30.489859267029303,31.007247335990566,1.8028447998447368,30.489859267029303
diffdock_smina,7WY1_D0L,3,65.33224608081844,0.6780363310571291,65.0082292979835,65.33503136022465,True,0.9917678830483238,65.33224608081844,0.6780363310571291,65.0082292979835,0.9917678830483238,0.6765603318133813,0.5179432087451318
autodock_mgltools_exh128_gnina,7WY1_D0L,3,61.332788846034944,1.818823586664941,60.949321426433386,61.333079818893566,True,9.09663954655784,61.332788846034944,1.818823586664941,60.949321426433386,9.089024851731047,1.8211635857448445,8.102027190503064
equibind_unguided_gnina,7WY1_D0L,3,36.550746902780986,2.8191426709886542,35.69615683431585,36.550746902780986,True,34.769566369682686,36.550746902780986,2.8191426709886542,35.69615683431585,34.769566369682686,2.7855896707382937,34.177050584105935
diffdock_smina,7X5N_5M5,3,0.7534797365114291,0.6253911013402714,0.2001351791498562,0.7534797365114291,True,0.7534797365114291,0.7534797365114291,0.6253911013402714,0.20013517914985623,0.7534797365114291,0.6253911013402714,0.20013517914985623
autodock_mgltools_exh128_gnina,7X5N_5M5,3,37.62971560049318,0.4804694002515055,37.16242448892371,37.62971560049318,True,0.5209415456651546,37.62971560049318,0.4804694002515055,37.16242448892371,0.5209415456651546,0.5009281535869938,0.10850148211994023
equibind_unguided_gnina,7X5N_5M5,3,20.5492351668215,2.286585709666121,19.979580412054613,20.5492351668215,False,20.5492351668215,20.5492351668215,2.286585709666121,19.979580412054613,20.5492351668215,2.286585709666121,19.979580412054613
