id,idx,name,n_records,n_none,heavy_ref,heavy_copy,same_heavy,same_elem_seq,formula_ref,formula_copy,same_formula,smiles_same,charge_ref,charge_copy,n_atoms_all_ref,n_atoms_all_copy,cd_to_ref,is_ref,match_ref_in_copy,match_copy_in_ref
7PL1_SFG,0,7PL1_SFG_A_307,1,0,27,27,True,True,C15H23N7O5,C15H23N7O5,True,True,0,0,27,27,0.0,True,True,True
7POM_7VZ,0,7POM_7VZ_C_302,4,0,22,22,True,True,C14H18ClNO4S2,C14H18ClNO4S2,True,True,0,0,22,22,0.0,True,True,True
7POM_7VZ,1,7POM_7VZ_B_302,4,0,22,22,True,True,C14H18ClNO4S2,C14H18ClNO4S2,True,True,0,0,22,22,34.08527328839578,False,True,True
7POM_7VZ,2,7POM_7VZ_A_302,4,0,22,22,True,True,C14H18ClNO4S2,C14H18ClNO4S2,True,True,0,0,22,22,38.25980793616173,False,True,True
7POM_7VZ,3,7POM_7VZ_D_302,4,0,22,22,True,True,C14H18ClNO4S2,C14H18ClNO4S2,True,True,0,0,22,22,27.789328409600177,False,True,True
7PRI_7TI,0,7PRI_7TI_AAA_404,2,0,20,20,True,True,C8H8Cl3N3O4S2,C8H8Cl3N3O4S2,True,True,0,0,20,20,0.0,True,True,True
7PRI_7TI,1,7PRI_7TI_BBB_406,2,0,20,20,True,True,C8H8Cl3N3O4S2,C8H8Cl3N3O4S2,True,True,0,0,20,20,51.529995204371005,False,True,True
7PRM_81I,0,7PRM_81I_A_401,1,0,32,32,True,True,C25H24FN3O3,C25H24FN3O3,True,True,0,0,32,32,0.0,True,True,True
7PT3_3KK,0,7PT3_3KK_A_702,2,0,54,54,True,True,C25H42N7O18P3S,C25H42N7O18P3S,True,True,0,0,54,54,0.0,True,True,True
7PT3_3KK,1,7PT3_3KK_B_702,2,0,54,54,True,True,C25H42N7O18P3S,C25H42N7O18P3S,True,False,0,0,54,54,53.80046857242493,False,True,True
7PUV_84Z,0,7PUV_84Z_A_304,4,0,24,24,True,True,C14H12ClNO6S2,C14H12ClNO6S2,True,True,0,0,24,24,0.0,True,True,True
7PUV_84Z,1,7PUV_84Z_B_304,4,0,24,24,True,True,C14H12ClNO6S2,C14H12ClNO6S2,True,True,0,0,24,24,35.978089925477754,False,True,True
7PUV_84Z,2,7PUV_84Z_D_303,4,0,24,24,True,True,C14H12ClNO6S2,C14H12ClNO6S2,True,True,0,0,24,24,52.44080985048101,False,True,True
7PUV_84Z,3,7PUV_84Z_C_305,4,0,24,24,True,True,C14H12ClNO6S2,C14H12ClNO6S2,True,True,0,0,24,24,45.98779375895274,False,True,True
7Q19_DSM,0,7Q19_DSM_AAA_201,1,0,20,20,True,True,C18H22N2,C18H22N2,True,True,0,0,20,20,0.0,True,True,True
7Q25_8J9,0,7Q25_8J9_B_702,2,0,33,33,True,True,C25H32N2O6,C25H32N2O6,True,True,0,0,33,33,0.0,True,True,True
7Q25_8J9,1,7Q25_8J9_A_701,2,0,33,33,True,True,C25H32N2O6,C25H32N2O6,True,True,0,0,33,33,53.12392347626816,False,True,True
7Q27_8KC,0,7Q27_8KC_A_707,1,0,35,35,True,True,C27H33N3O5,C27H33N3O5,True,True,0,0,35,35,0.0,True,True,True
7Q2B_M6H,0,7Q2B_M6H_A_401,1,0,12,12,True,True,C10H14N2,C10H14N2,True,True,0,0,12,12,0.0,True,True,True
7Q5I_I0F,0,7Q5I_I0F_AAA_901,1,0,27,27,True,True,C18H23N3O6,C18H23N3O6,True,True,0,0,27,27,0.0,True,True,True
7QE4_NGA,0,7QE4_NGA_BBB_404,2,0,15,15,True,True,C8H15NO6,C8H15NO6,True,True,0,0,15,15,0.0,True,True,True
7QE4_NGA,1,7QE4_NGA_AAA_404,2,0,15,15,True,True,C8H15NO6,C8H15NO6,True,True,0,0,15,15,119.51526535237618,False,True,True
7QF4_RBF,0,7QF4_RBF_AAA_201,1,0,27,27,True,True,C17H20N4O6,C17H20N4O6,True,True,0,0,27,27,0.0,True,True,True
7QFM_AY3,0,7QFM_AY3_A_402,1,0,20,20,True,True,C16H11NO3,C16H11NO3,True,True,0,0,20,20,0.0,True,True,True
7QGP_DJ8,0,7QGP_DJ8_A_401,1,0,35,35,True,True,C25H25ClN6O3,C25H25ClN6O3,True,True,0,0,35,35,0.0,True,True,True
7QHG_T3B,0,7QHG_T3B_B_701,2,0,42,42,True,True,C30H31N5O5S2,C30H31N5O5S2,True,True,0,0,42,42,0.0,True,True,True
7QHG_T3B,1,7QHG_T3B_A_701,2,0,42,42,True,True,C30H31N5O5S2,C30H31N5O5S2,True,True,0,0,42,42,34.74422510773173,False,True,True
7QHL_D5P,0,7QHL_D5P_A_301,2,0,30,30,True,True,C21H24N8S,C21H24N8S,True,True,0,0,30,30,0.0,True,True,True
7QHL_D5P,1,7QHL_D5P_C_301,2,0,30,30,True,True,C21H24N8S,C21H24N8S,True,True,0,0,30,30,51.46566584603326,False,True,True
7QK0_EBL,0,7QK0_EBL_A_201,1,0,38,38,True,True,C26H29ClF2N6O3,C26H29ClF2N6O3,True,True,0,0,38,38,0.0,True,True,True
7QPP_VDX,0,7QPP_VDX_A_501,1,0,30,30,True,True,C27H44O3,C27H44O3,True,True,0,0,30,30,0.0,True,True,True
7QSW_CAP,0,7QSW_CAP_A_501,4,0,21,21,True,True,C6H14O13P2,C6H14O13P2,True,True,0,0,21,21,0.0,True,True,True
7QSW_CAP,1,7QSW_CAP_C_501,4,0,21,21,True,True,C6H14O13P2,C6H14O13P2,True,True,0,0,21,21,53.11076734425601,False,True,True
7QSW_CAP,2,7QSW_CAP_G_501,4,0,21,21,True,True,C6H14O13P2,C6H14O13P2,True,True,0,0,21,21,75.33990869764284,False,True,True
7QSW_CAP,3,7QSW_CAP_E_501,4,0,21,21,True,True,C6H14O13P2,C6H14O13P2,True,True,0,0,21,21,53.24333327128132,False,True,True
7QTA_URI,0,7QTA_URI_B_407,2,0,17,17,True,True,C9H12N2O6,C9H12N2O6,True,True,0,0,17,17,0.0,True,True,True
7QTA_URI,1,7QTA_URI_A_407,2,0,17,17,True,True,C9H12N2O6,C9H12N2O6,True,True,0,0,17,17,35.922403875537505,False,True,True
7R3D_APR,0,7R3D_APR_BBB_401,2,0,36,36,True,True,C15H23N5O14P2,C15H23N5O14P2,True,True,0,0,36,36,0.0,True,True,True
7R3D_APR,1,7R3D_APR_AAA_401,2,0,36,36,True,True,C15H23N5O14P2,C15H23N5O14P2,True,True,0,0,36,36,48.681470500793196,False,True,True
7R59_I5F,0,7R59_I5F_A_602,1,0,13,13,True,True,C8H5N3OS,C8H5N3OS,True,True,0,0,13,13,0.0,True,True,True
7R6J_2I7,0,7R6J_2I7_B_901,2,0,33,33,True,True,C25H30N4O4,C25H30N4O4,True,True,0,0,33,33,0.0,True,True,True
7R6J_2I7,1,7R6J_2I7_A_901,2,0,33,33,True,True,C25H30N4O4,C25H30N4O4,True,True,0,0,33,33,44.529121741371114,False,True,True
7R7R_AWJ,0,7R7R_AWJ_A_1501,1,0,33,33,True,True,C22H25FN6O3S,C22H25FN6O3S,True,True,0,0,33,33,0.0,True,True,True
7R9N_F97,0,7R9N_F97_B_301,2,0,31,31,True,True,C21H26F2N8,C21H26F2N8,True,True,0,0,31,31,0.0,True,True,True
7R9N_F97,1,7R9N_F97_A_301,2,0,31,31,True,True,C21H26F2N8,C21H26F2N8,True,True,0,0,31,31,58.2971234191978,False,True,True
7RC3_SAH,0,7RC3_SAH_A_405,1,0,26,26,True,True,C14H20N6O5S,C14H20N6O5S,True,True,0,0,26,26,0.0,True,True,True
7REE_4LY,0,7REE_4LY_A_1201,1,0,42,42,True,True,C28H29F2N9O2S,C28H29F2N9O2S,True,True,0,0,42,42,0.0,True,True,True
7RH3_59O,0,7RH3_59O_A_302,1,0,34,34,True,True,C22H22ClNO10,C22H22ClNO10,True,True,0,0,34,34,0.0,True,True,True
7RH8_UTP,0,7RH8_UTP_A_301,1,0,29,29,True,True,C9H15N2O15P3,C9H15N2O15P3,True,True,0,0,29,29,0.0,True,True,True
7RKW_5TV,0,7RKW_5TV_A_502,1,0,25,25,True,True,C18H13Cl2FN2O2,C18H13Cl2FN2O2,True,True,0,0,25,25,0.0,True,True,True
7RNI_60I,0,7RNI_60I_B_502,1,0,31,31,True,True,C24H34N6O,C24H34N6O,True,True,0,0,31,31,0.0,True,True,True
7ROR_69X,0,7ROR_69X_A_401,2,0,35,35,True,True,C19H23N6O9P,C19H23N6O9P,True,True,0,0,35,35,0.0,True,True,True
7ROR_69X,1,7ROR_69X_B_401,2,0,35,35,True,True,C19H23N6O9P,C19H23N6O9P,True,True,0,0,35,35,41.47474771758776,False,True,True
7ROU_66I,0,7ROU_66I_A_401,1,0,39,39,True,True,C20H23F2N7O9S,C20H23F2N7O9S,True,True,0,0,39,39,0.0,True,True,True
7RPZ_6IC,0,7RPZ_6IC_A_202,1,0,44,44,True,True,C33H31F3N6O2,C33H31F3N6O2,True,True,0,0,44,44,0.0,True,True,True
7RSV_7IQ,0,7RSV_7IQ_B_901,2,0,20,20,True,True,C14H20N4O2,C14H20N4O2,True,True,0,0,20,20,0.0,True,True,True
7RSV_7IQ,1,7RSV_7IQ_A_901,2,0,20,20,True,True,C14H20N4O2,C14H20N4O2,True,True,0,0,20,20,26.700241095447062,False,True,True
7RUI_7QZ,0,7RUI_7QZ_A_201,1,0,51,51,True,True,C35H29F4N7O4S,C35H29F4N7O4S,True,True,0,0,51,51,0.0,True,True,True
7RWO_7WN,0,7RWO_7WN_A_3001,1,0,20,20,True,True,C14H15ClN4O,C14H15ClN4O,True,True,0,0,20,20,0.0,True,True,True
7RWS_4UR,0,7RWS_4UR_A_401,1,0,45,45,True,True,C20H24N10O13P2,C20H24N10O13P2,True,True,0,0,45,45,0.0,True,True,True
7RZL_NPO,0,7RZL_NPO_A_301,2,0,10,10,True,True,C6H5NO3,C6H5NO3,True,True,0,0,10,10,0.0,True,True,True
7RZL_NPO,1,7RZL_NPO_B_302,2,0,10,10,True,True,C6H5NO3,C6H5NO3,True,True,0,0,10,10,33.05122264153022,False,True,True
7S45_ACO,0,7S45_ACO_A_202,1,0,51,51,True,True,C23H38N7O17P3S,C23H38N7O17P3S,True,True,0,0,51,51,0.0,True,True,True
7S9H_7PP,0,7S9H_7PP_A_301,1,0,29,29,True,True,C21H24ClN5O2,C21H24ClN5O2,True,True,0,0,29,29,0.0,True,True,True
7SCW_GSP,0,7SCW_GSP_A_202,1,0,32,32,True,True,C10H16N5O13P3S,C10H16N5O13P3S,True,True,0,0,32,32,0.0,True,True,True
7SDD_4IP,0,7SDD_4IP_A_500,1,0,28,28,True,True,C6H16O18P4,C6H16O18P4,True,True,0,0,28,28,0.0,True,True,True
7SED_8VD,0,7SED_8VD_A_401,1,0,17,17,True,True,C10H13F3N4,C10H13F3N4,True,True,0,0,17,17,0.0,True,True,True
7SFO_98L,0,7SFO_98L_A_601,2,0,25,25,True,True,C19H14ClN3OS,C19H14ClN3OS,True,True,0,0,25,25,0.0,True,True,True
7SFO_98L,1,7SFO_98L_B_601,2,0,25,25,True,True,C19H14ClN3OS,C19H14ClN3OS,True,True,0,0,25,25,29.02191524965918,False,True,True
7SGV_L30,0,7SGV_L30_A_501,1,0,19,19,True,True,C16H12N2O,C16H12N2O,True,True,0,0,19,19,0.0,True,True,True
7SIU_9ID,0,7SIU_9ID_B_301,2,0,31,31,True,True,C22H23N7O2,C22H23N7O2,True,True,0,0,31,31,0.0,True,True,True
7SIU_9ID,1,7SIU_9ID_A_901,2,0,31,31,True,True,C22H23N7O2,C22H23N7O2,True,True,0,0,31,31,46.21902973884243,False,True,True
7SNE_9XR,0,7SNE_9XR_C_201,4,0,45,45,True,True,C22H29N7O14P2,C22H29N7O14P2,True,True,0,0,45,45,0.0,True,True,True
7SNE_9XR,1,7SNE_9XR_A_201,4,0,45,45,True,True,C22H29N7O14P2,C22H29N7O14P2,True,True,0,0,45,45,39.141037961760155,False,True,True
7SNE_9XR,2,7SNE_9XR_D_201,4,0,45,45,True,True,C22H29N7O14P2,C22H29N7O14P2,True,True,0,0,45,45,58.20111161059671,False,True,True
7SNE_9XR,3,7SNE_9XR_B_201,4,0,45,45,True,True,C22H29N7O14P2,C22H29N7O14P2,True,True,0,0,45,45,47.79602571639168,False,True,True
7SSM_B7L,0,7SSM_B7L_A_4000,1,0,25,25,True,True,C17H12N4O4,C17H12N4O4,True,True,0,0,25,25,0.0,True,True,True
7SUC_COM,0,7SUC_COM_A_604,2,0,7,7,True,True,C2H6O3S2,C2H6O3S2,True,True,0,0,7,7,0.0,True,True,True
7SUC_COM,1,7SUC_COM_a_604,2,0,7,7,True,True,C2H6O3S2,C2H6O3S2,True,True,0,0,7,7,53.29448789202752,False,True,True
7SZA_DUI,0,7SZA_DUI_A_501,2,0,20,20,True,True,C13H11N3O4,C13H11N3O4,True,True,0,0,20,20,0.0,True,True,True
7SZA_DUI,1,7SZA_DUI_C_301,2,0,20,20,True,True,C13H11N3O4,C13H11N3O4,True,True,0,0,20,20,49.74051703988409,False,True,True
7T0D_FPP,0,7T0D_FPP_B_646,1,0,24,24,True,True,C15H28O7P2,C15H28O7P2,True,True,0,0,24,24,0.0,True,True,True
7T0U_E3I,0,7T0U_E3I_A_204,4,0,48,48,True,True,C30H29Cl2F3N8O5,C30H29Cl2F3N8O5,True,True,0,0,48,48,0.0,True,True,True
7T0U_E3I,1,7T0U_E3I_B_201,4,0,48,48,True,True,C30H29Cl2F3N8O5,C30H29Cl2F3N8O5,True,True,0,0,48,48,26.760608173880076,False,True,True
7T0U_E3I,2,7T0U_E3I_C_202,4,0,48,48,True,True,C30H29Cl2F3N8O5,C30H29Cl2F3N8O5,True,True,0,0,48,48,49.718822983958056,False,True,True
7T0U_E3I,3,7T0U_E3I_D_201,4,0,48,48,True,True,C30H29Cl2F3N8O5,C30H29Cl2F3N8O5,True,True,0,0,48,48,33.2925365798684,False,True,True
7T1D_E7K,0,7T1D_E7K_B_1010,2,0,34,34,True,True,C27H26N6S,C27H26N6S,True,True,0,0,34,34,0.0,True,True,True
7T1D_E7K,1,7T1D_E7K_A_1007,2,0,34,34,True,True,C27H26N6S,C27H26N6S,True,True,0,0,34,34,29.597910051139227,False,True,True
7T2I_E9F,0,7T2I_E9F_A_1705,1,0,29,29,True,True,C20H24N6O2S,C20H24N6O2S,True,True,0,0,29,29,0.0,True,True,True
7T3E_SLB,0,7T3E_SLB_A_301,2,0,21,21,True,True,C11H19NO9,C11H19NO9,True,True,0,0,21,21,0.0,True,True,True
7T3E_SLB,1,7T3E_SLB_B_301,2,0,21,21,True,True,C11H19NO9,C11H19NO9,True,True,0,0,21,21,35.51859490192787,False,True,True
7T3F_EM0,0,7T3F_EM0_A_201,1,0,24,24,True,True,C16H16FN3O3S,C16H16FN3O3S,True,True,0,0,24,24,0.0,True,True,True
7T9O_GEI,0,7T9O_GEI_A_304,1,0,41,41,True,True,C34H43FN2O4,C34H43FN2O4,True,True,0,0,41,41,0.0,True,True,True
7TB0_UD1,0,7TB0_UD1_A_501,4,0,39,39,True,True,C17H27N3O17P2,C17H27N3O17P2,True,True,0,0,39,39,0.0,True,True,True
7TB0_UD1,1,7TB0_UD1_C_501,4,0,39,39,True,True,C17H27N3O17P2,C17H27N3O17P2,True,True,0,0,39,39,55.62568566884244,False,True,True
7TB0_UD1,2,7TB0_UD1_D_501,4,0,39,39,True,True,C17H27N3O17P2,C17H27N3O17P2,True,True,0,0,39,39,77.49284411370955,False,True,True
7TB0_UD1,3,7TB0_UD1_B_501,4,0,39,39,True,True,C17H27N3O17P2,C17H27N3O17P2,True,True,0,0,39,39,24.843320364444892,False,True,True
7TBU_S3P,0,7TBU_S3P_A_902,2,0,16,16,True,True,C7H11O8P,C7H11O8P,True,True,0,0,16,16,0.0,True,True,True
7TBU_S3P,1,7TBU_S3P_B_902,2,0,16,16,True,True,C7H11O8P,C7H11O8P,True,True,0,0,16,16,42.99097949561266,False,True,True
7TE8_P0T,0,7TE8_P0T_D_201,2,0,23,23,True,True,C21H30O2,C21H30O2,True,True,0,0,23,23,0.0,True,True,True
7TE8_P0T,1,7TE8_P0T_C_201,2,0,23,23,True,True,C21H30O2,C21H30O2,True,True,0,0,23,23,33.21914158153379,False,True,True
7TH4_FFO,0,7TH4_FFO_B_303,2,0,34,34,True,True,C20H23N7O7,C20H23N7O7,True,True,0,0,34,34,0.0,True,True,True
7TH4_FFO,1,7TH4_FFO_A_501,2,0,34,34,True,True,C20H23N7O7,C20H23N7O7,True,True,0,0,34,34,50.785401878588345,False,True,True
7THI_PGA,0,7THI_PGA_B_301,2,0,9,9,True,True,C2H5O6P,C2H5O6P,True,True,0,0,9,9,0.0,True,True,True
7THI_PGA,1,7THI_PGA_A_301,2,0,9,9,True,True,C2H5O6P,C2H5O6P,True,True,0,0,9,9,48.02500907963232,False,True,True
7TM6_GPJ,0,7TM6_GPJ_A_502,2,0,10,10,True,True,C3H9NO5P+,C3H9NO5P+,True,True,1,1,10,10,0.0,True,True,True
7TM6_GPJ,1,7TM6_GPJ_B_502,2,0,10,10,True,True,C3H9NO5P+,C3H9NO5P+,True,True,1,1,10,10,54.519404027648726,False,True,True
7TOM_5AD,0,7TOM_5AD_A_605,1,0,18,18,True,True,C10H13N5O3,C10H13N5O3,True,True,0,0,18,18,0.0,True,True,True
7TS6_KMI,0,7TS6_KMI_B_803,4,0,17,17,True,True,C14H17N3,C14H17N3,True,True,0,0,17,17,0.0,True,True,True
7TS6_KMI,1,7TS6_KMI_A_803,4,0,17,17,True,True,C14H17N3,C14H17N3,True,True,0,0,17,17,35.23863191958528,False,True,True
7TS6_KMI,2,7TS6_KMI_C_803,4,0,17,17,True,True,C14H17N3,C14H17N3,True,True,0,0,17,17,97.17249417211517,False,True,True
7TS6_KMI,3,7TS6_KMI_D_804,4,0,17,17,True,True,C14H17N3,C14H17N3,True,True,0,0,17,17,75.09841034488495,False,True,True
7TSF_H4B,0,7TSF_H4B_A_802,2,0,17,17,True,True,C9H15N5O3,C9H15N5O3,True,True,0,0,17,17,0.0,True,True,True
7TSF_H4B,1,7TSF_H4B_B_802,2,0,17,17,True,True,C9H15N5O3,C9H15N5O3,True,True,0,0,17,17,16.48618172013588,False,True,True
7TUO_KL9,0,7TUO_KL9_A_801,2,0,30,30,True,True,C23H27N5OS,C23H27N5OS,True,True,0,0,30,30,0.0,True,True,True
7TUO_KL9,1,7TUO_KL9_A_802,2,0,30,30,True,True,C23H27N5OS,C23H27N5OS,True,True,0,0,30,30,26.418841628761015,False,True,True
7TWC_CXS,0,7TWC_CXS_A_501,1,0,14,14,True,True,C9H19NO3S,C9H19NO3S,True,True,0,0,14,14,0.0,True,True,True
7TXK_LW8,0,7TXK_LW8_A_601,2,0,15,15,True,True,C9H16N3O2S+,C9H16N3O2S+,True,True,1,1,15,15,0.0,True,True,True
7TXK_LW8,1,7TXK_LW8_B_601,2,0,15,15,True,True,C9H16N3O2S+,C9H16N3O2S+,True,True,1,1,15,15,35.86584065380937,False,True,True
7TXP_0FX,0,7TXP_0FX_A_301,1,0,35,35,True,True,C16H27N3O14P2,C16H27N3O14P2,True,True,0,0,35,35,0.0,True,True,True
7TYP_KUR,0,7TYP_KUR_B_501,2,0,37,37,True,True,C28H29FN6O2,C28H29FN6O2,True,True,0,0,37,37,0.0,True,True,True
7TYP_KUR,1,7TYP_KUR_A_602,2,0,37,37,True,True,C28H29FN6O2,C28H29FN6O2,True,True,0,0,37,37,22.349740358966617,False,True,True
7U0U_FK5,0,7U0U_FK5_B_201,1,0,57,57,True,True,C44H69NO12,C44H69NO12,True,True,0,0,57,57,0.0,True,True,True
7U3J_L6U,0,7U3J_L6U_A_402,1,0,38,38,True,True,C28H34N4O5S,C28H34N4O5S,True,True,0,0,38,38,0.0,True,True,True
7UAS_MBU,0,7UAS_MBU_B_401,2,0,40,40,True,True,C30H31F3N6O,C30H31F3N6O,True,True,0,0,40,40,0.0,True,True,True
7UAS_MBU,1,7UAS_MBU_A_401,2,0,40,40,True,True,C30H31F3N6O,C30H31F3N6O,True,True,0,0,40,40,56.261143029325744,False,True,True
7UAW_MF6,0,7UAW_MF6_B_201,2,0,35,35,True,True,C15H21N5O13P2,C15H21N5O13P2,True,True,0,0,35,35,0.0,True,True,True
7UAW_MF6,1,7UAW_MF6_A_201,2,0,35,35,True,True,C15H21N5O13P2,C15H21N5O13P2,True,True,0,0,35,35,32.626204260091676,False,True,True
7UEY_N0R,0,7UEY_N0R_A_403,1,0,27,27,True,True,C18H20ClN5O3,C18H20ClN5O3,True,True,0,0,27,27,0.0,True,True,True
7UF2_5SP,0,7UF2_5SP_A_301,1,0,14,14,True,True,C5H11O8P,C5H11O8P,True,True,0,0,14,14,0.0,True,True,True
7UJ4_OQ4,0,7UJ4_OQ4_A_601,2,0,44,44,True,True,C32H47FN6O4S,C32H47FN6O4S,True,True,0,0,44,44,0.0,True,True,True
7UJ4_OQ4,1,7UJ4_OQ4_B_601,2,0,44,44,True,True,C32H47FN6O4S,C32H47FN6O4S,True,True,0,0,44,44,33.66023789682981,False,True,True
7UJ5_DGL,0,7UJ5_DGL_B_301,4,0,10,10,True,True,C5H9NO4,C5H9NO4,True,True,0,0,10,10,0.0,True,True,True
7UJ5_DGL,1,7UJ5_DGL_D_301,4,0,10,10,True,True,C5H9NO4,C5H9NO4,True,True,0,0,10,10,43.53570449699878,False,True,True
7UJ5_DGL,2,7UJ5_DGL_C_301,4,0,10,10,True,True,C5H9NO4,C5H9NO4,True,True,0,0,10,10,40.9547395905529,False,True,True
7UJ5_DGL,3,7UJ5_DGL_A_301,4,0,10,10,True,True,C5H9NO4,C5H9NO4,True,True,0,0,10,10,19.39785120187285,False,True,True
7UJF_R3V,0,7UJF_R3V_C_601,4,0,32,32,True,True,C29H33NO2,C29H33NO2,True,True,0,0,32,32,0.0,True,True,True
7UJF_R3V,1,7UJF_R3V_A_601,4,0,32,32,True,True,C29H33NO2,C29H33NO2,True,True,0,0,32,32,51.379295586898216,False,True,True
7UJF_R3V,2,7UJF_R3V_B_601,4,0,32,32,True,True,C29H33NO2,C29H33NO2,True,True,0,0,32,32,55.859706782248935,False,True,True
7UJF_R3V,3,7UJF_R3V_D_601,4,0,32,32,True,True,C29H33NO2,C29H33NO2,True,True,0,0,32,32,30.45311933826589,False,True,True
7ULC_56B,0,7ULC_56B_A_401,2,0,33,33,True,True,C17H24N5O10P,C17H24N5O10P,True,True,0,0,33,33,0.0,True,True,True
7ULC_56B,1,7ULC_56B_B_402,2,0,33,33,True,True,C17H24N5O10P,C17H24N5O10P,True,True,0,0,33,33,50.002104128517985,False,True,True
7UMV_NUU,0,7UMV_NUU_A_501,1,0,22,22,True,True,C17H19N3OS,C17H19N3OS,True,True,0,0,22,22,0.0,True,True,True
7UMW_NAD,0,7UMW_NAD_B_301,2,0,44,44,True,True,C21H27N7O14P2,C21H27N7O14P2,True,True,0,0,44,44,0.0,True,True,True
7UMW_NAD,1,7UMW_NAD_A_301,2,0,44,44,True,True,C21H27N7O14P2,C21H27N7O14P2,True,True,0,0,44,44,34.09538418888405,False,True,True
7UP3_NZ0,0,7UP3_NZ0_A_305,2,0,23,23,True,True,C13H12N6O3S,C13H12N6O3S,True,True,0,0,23,23,0.0,True,True,True
7UP3_NZ0,1,7UP3_NZ0_B_305,2,0,23,23,True,True,C13H12N6O3S,C13H12N6O3S,True,True,0,0,23,23,31.877087390490146,False,True,True
7UQ3_O2U,0,7UQ3_O2U_A_502,1,0,12,12,True,True,C6H7NO5,C6H7NO5,True,True,0,0,12,12,0.0,True,True,True
7USH_82V,0,7USH_82V_A_501,1,0,26,26,True,True,C19H17NO5S,C19H17NO5S,True,True,0,0,26,26,0.0,True,True,True
7UTW_NAI,0,7UTW_NAI_B_403,2,0,44,44,True,True,C21H29N7O14P2,C21H29N7O14P2,True,True,0,0,44,44,0.0,True,True,True
7UTW_NAI,1,7UTW_NAI_A_403,2,0,44,44,True,True,C21H29N7O14P2,C21H29N7O14P2,True,True,0,0,44,44,38.910604246715636,False,True,True
7UXS_OJC,0,7UXS_OJC_A_501,2,0,35,35,True,True,C15H21N5O13P2,C15H21N5O13P2,True,True,0,0,35,35,0.0,True,True,True
7UXS_OJC,1,7UXS_OJC_B_501,2,0,35,35,True,True,C15H21N5O13P2,C15H21N5O13P2,True,True,0,0,35,35,17.026934126847383,False,True,True
7UY4_SMI,0,7UY4_SMI_A_302,2,0,24,24,True,True,C14H26N2O8,C14H26N2O8,True,True,0,0,24,24,0.0,True,True,True
7UY4_SMI,1,7UY4_SMI_B_302,2,0,24,24,True,True,C14H26N2O8,C14H26N2O8,True,True,0,0,24,24,40.43324712158473,False,True,True
7UYB_OK0,0,7UYB_OK0_A_303,1,0,31,31,True,True,C19H19F3N6O2S,C19H19F3N6O2S,True,True,0,0,31,31,0.0,True,True,True
7V14_ORU,0,7V14_ORU_A_702,1,0,35,35,True,True,C23H18ClFN8OS,C23H18ClFN8OS,True,True,0,0,35,35,0.0,True,True,True
7V3N_AKG,0,7V3N_AKG_A_1403,1,0,10,10,True,True,C5H6O5,C5H6O5,True,True,0,0,10,10,0.0,True,True,True
7V3S_5I9,0,7V3S_5I9_A_1401,1,0,38,38,True,True,C28H20F2N4O4,C28H20F2N4O4,True,True,0,0,38,38,0.0,True,True,True
7V43_C4O,0,7V43_C4O_A_501,1,0,8,8,True,True,C7H7Cl,C7H7Cl,True,True,0,0,8,8,0.0,True,True,True
7V8Z_5YH,0,7V8Z_5YH_A_601,1,0,25,25,True,True,C18H17F2N3O2,C18H17F2N3O2,True,True,0,0,25,25,0.0,True,True,True
7VB8_STL,0,7VB8_STL_B_401,2,0,17,17,True,True,C14H12O3,C14H12O3,True,True,0,0,17,17,0.0,True,True,True
7VB8_STL,1,7VB8_STL_A_401,2,0,17,17,True,True,C14H12O3,C14H12O3,True,True,0,0,17,17,31.350958055370807,False,True,True
7VBU_6I4,0,7VBU_6I4_A_507,1,0,17,17,True,True,C15H14N2,C15H14N2,True,True,0,0,17,17,0.0,True,True,True
7VC5_9SF,0,7VC5_9SF_A_902,1,0,22,22,True,True,C16H19N3O3,C16H19N3O3,True,True,0,0,22,22,0.0,True,True,True
7VJT_7IJ,0,7VJT_7IJ_B_1801,2,0,27,27,True,True,C21H19NO5,C21H19NO5,True,True,0,0,27,27,0.0,True,True,True
7VJT_7IJ,1,7VJT_7IJ_A_1801,2,0,27,27,True,True,C21H19NO5,C21H19NO5,True,True,0,0,27,27,21.153895882286754,False,True,True
7VKZ_NOJ,0,7VKZ_NOJ_A_801,2,0,11,11,True,True,C6H13NO4,C6H13NO4,True,True,0,0,11,11,0.0,True,True,True
7VKZ_NOJ,1,7VKZ_NOJ_A_802,2,0,11,11,True,True,C6H13NO4,C6H13NO4,True,True,0,0,11,11,6.038495039917425,False,True,True
7VQ9_ISY,0,7VQ9_ISY_B_301,2,0,14,14,True,True,C5H12O6P2S,C5H12O6P2S,True,True,0,0,14,14,0.0,True,True,True
7VQ9_ISY,1,7VQ9_ISY_A_301,2,0,14,14,True,True,C5H12O6P2S,C5H12O6P2S,True,True,0,0,14,14,26.607288191741134,False,True,True
7VWF_K55,0,7VWF_K55_A_502,2,0,33,33,True,True,C24H27F4NO4,C24H27F4NO4,True,True,0,0,33,33,0.0,True,True,True
7VWF_K55,1,7VWF_K55_B_502,2,0,33,33,True,True,C24H27F4NO4,C24H27F4NO4,True,True,0,0,33,33,50.39276549117428,False,True,True
7VYJ_CA0,0,7VYJ_CA0_A_702,2,0,26,26,True,True,C11H15N6O8P,C11H15N6O8P,True,True,0,0,26,26,0.0,True,True,True
