mol_pred_loaded,mol_cond_loaded,sanitization,inchi_convertible,all_atoms_connected,no_radicals,bond_lengths,bond_angles,internal_steric_clash,aromatic_ring_flatness,non-aromatic_ring_non-flatness,double_bond_flatness,internal_energy,protein-ligand_maximum_distance,minimum_distance_to_protein,minimum_distance_to_organic_cofactors,minimum_distance_to_inorganic_cofactors,minimum_distance_to_waters,volume_overlap_with_protein,volume_overlap_with_organic_cofactors,volume_overlap_with_inorganic_cofactors,volume_overlap_with_waters,mol_true_loaded,passes_valence_checks,passes_kekulization,no_radicals_before_sanitization,number_bonds,shortest_bond_relative_length,longest_bond_relative_length,number_short_outlier_bonds,number_long_outlier_bonds,number_angles,most_extreme_relative_angle,number_outlier_angles,number_noncov_pairs,shortest_noncovalent_relative_distance,number_clashes,number_valid_bonds,number_valid_angles,number_valid_noncov_pairs,number_aromatic_rings_checked,number_aromatic_rings_pass,aromatic_ring_maximum_distance_from_plane,number_non-aromatic_rings_checked,number_non-aromatic_rings_pass,non-aromatic_ring_maximum_distance_from_plane,number_double_bonds_checked,number_double_bonds_pass,double_bond_maximum_distance_from_plane,num_h_added,mol_pred_energy,ensemble_avg_energy,energy_ratio,smallest_distance_protein,num_pairwise_clashes_protein,most_extreme_ligand_atom_id_protein,most_extreme_protein_atom_id_protein,most_extreme_ligand_element_protein,most_extreme_protein_element_protein,most_extreme_ligand_vdw_protein,most_extreme_protein_vdw_protein,most_extreme_sum_radii_protein,most_extreme_distance_protein,most_extreme_sum_radii_scaled_protein,most_extreme_relative_distance_protein,most_extreme_clash_protein,smallest_distance_organic_cofactors,not_too_far_away_organic_cofactors,num_pairwise_clashes_organic_cofactors,most_extreme_ligand_atom_id_organic_cofactors,most_extreme_protein_atom_id_organic_cofactors,most_extreme_ligand_element_organic_cofactors,most_extreme_protein_element_organic_cofactors,most_extreme_ligand_vdw_organic_cofactors,most_extreme_protein_vdw_organic_cofactors,most_extreme_sum_radii_organic_cofactors,most_extreme_distance_organic_cofactors,most_extreme_sum_radii_scaled_organic_cofactors,most_extreme_relative_distance_organic_cofactors,most_extreme_clash_organic_cofactors,smallest_distance_inorganic_cofactors,not_too_far_away_inorganic_cofactors,num_pairwise_clashes_inorganic_cofactors,most_extreme_ligand_atom_id_inorganic_cofactors,most_extreme_protein_atom_id_inorganic_cofactors,most_extreme_ligand_element_inorganic_cofactors,most_extreme_protein_element_inorganic_cofactors,most_extreme_ligand_vdw_inorganic_cofactors,most_extreme_protein_vdw_inorganic_cofactors,most_extreme_sum_radii_inorganic_cofactors,most_extreme_distance_inorganic_cofactors,most_extreme_sum_radii_scaled_inorganic_cofactors,most_extreme_relative_distance_inorganic_cofactors,most_extreme_clash_inorganic_cofactors,smallest_distance_waters,not_too_far_away_waters,num_pairwise_clashes_waters,most_extreme_ligand_atom_id_waters,most_extreme_protein_atom_id_waters,most_extreme_ligand_element_waters,most_extreme_protein_element_waters,most_extreme_ligand_vdw_waters,most_extreme_protein_vdw_waters,most_extreme_sum_radii_waters,most_extreme_distance_waters,most_extreme_sum_radii_scaled_waters,most_extreme_relative_distance_waters,most_extreme_clash_waters,volume_overlap_protein,volume_overlap_organic_cofactors,volume_overlap_inorganic_cofactors,volume_overlap_waters,docking_method,protein,ligand,pose_file,pose_name,file_format,protein_file_used,posebusters_mode,diffdock_confidence
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,False,True,True,True,False,True,True,True,40,0.9402918658008016,1.1346260503114896,0,0,51,1.0540413072812709,0,650,0.7012246990968062,0,40,51,650,2,2,0.0060568407072977,0,0,,0,0,,38.0,423.2006999205554,68.42486225966726,6.1848966288677385,0.9161900130431458,13,23.0,20608.0,C,C,1.7,1.7,3.4,0.9161900130431458,3.4,0.2694676508950429,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0903860236426404,,,,diffdock,Orai1WT-MDSnap-Fr400_cleaned,F6M_ideal,/workspace/diffdock_results/ligands_sdf_large_approvedA100/F6M_ideal__Orai1WT-MDSnap-Fr400_cleaned/rank1_confidence-1.49.sdf,F6M_ideal__Orai1WT-MDSnap-Fr400_cleaned/rank1_confidence-1.49.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-MDSnap-Fr400_cleaned.pdb,dock,1.49
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,False,True,True,True,False,True,True,True,40,0.9402918658008016,1.1346260503114896,0,0,51,1.0540413072812709,0,650,0.7012246990968062,0,40,51,650,2,2,0.0060568407072977,0,0,,0,0,,38.0,423.2006999205554,68.42486225966726,6.1848966288677385,0.9161900130431458,13,23.0,20608.0,C,C,1.7,1.7,3.4,0.9161900130431458,3.4,0.2694676508950429,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0903860236426404,,,,diffdock,Orai1WT-MDSnap-Fr400_cleaned,F6M_ideal,/workspace/diffdock_results/ligands_sdf_large_approvedA100/F6M_ideal__Orai1WT-MDSnap-Fr400_cleaned/rank1.sdf,F6M_ideal__Orai1WT-MDSnap-Fr400_cleaned/rank1.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-MDSnap-Fr400_cleaned.pdb,dock,
True,True,True,True,True,True,True,True,False,True,True,True,0.0,True,False,True,True,True,True,True,True,True,False,True,True,True,40,0.9403226040983896,1.1346825144982442,0,0,51,1.0540746247088697,0,650,0.6688022889689477,1,40,51,649,2,2,0.0060532543858178,0,0,,0,0,,38.0,296380699483.7999,68.42486225966726,4331476742.460324,0.8185265359168268,10,14.0,20966.0,C,C,1.7,1.7,3.4,0.8185265359168268,3.4,0.2407430987990667,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0711367207962283,,,,diffdock,Orai1WT-MDSnap-Fr400_cleaned,F6M_ideal,/workspace/diffdock_results/ligands_sdf_large_approvedA100/F6M_ideal__Orai1WT-MDSnap-Fr400_cleaned/rank2_confidence-1.77.sdf,F6M_ideal__Orai1WT-MDSnap-Fr400_cleaned/rank2_confidence-1.77.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-MDSnap-Fr400_cleaned.pdb,dock,1.77
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,False,True,True,True,False,True,True,True,40,0.9403932093226222,1.1346961780533649,0,0,51,1.0540343183088408,0,650,0.8811001390405638,0,40,51,650,2,2,0.0060963788894053,0,0,,0,0,,38.0,284.89828577027055,68.42486225966726,4.163666193277858,0.6104021133646247,23,36.0,20271.0,N,N,1.6,1.6,3.2,0.6104021133646247,3.2,0.1907506604264452,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.1176776069796427,,,,diffdock,Orai1WT-MDSnap-Fr400_cleaned,F6M_ideal,/workspace/diffdock_results/ligands_sdf_large_approvedA100/F6M_ideal__Orai1WT-MDSnap-Fr400_cleaned/rank3_confidence-1.86.sdf,F6M_ideal__Orai1WT-MDSnap-Fr400_cleaned/rank3_confidence-1.86.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-MDSnap-Fr400_cleaned.pdb,dock,1.86
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,True,True,True,True,False,True,True,True,40,0.9403739108231086,1.1346617244883013,0,0,51,1.0540419586931304,0,650,0.9211289955973304,0,40,51,650,2,2,0.0060425954798069,0,0,,0,0,,38.0,283.79511644275493,68.42486225966726,4.1475438469393415,1.472038080349826,4,15.0,14572.0,C,O,1.7,1.55,3.25,1.472038080349826,3.25,0.4529347939537925,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0463885429638854,,,,diffdock,Orai1WT-MDSnap-Fr400_cleaned,F6M_ideal,/workspace/diffdock_results/ligands_sdf_large_approvedA100/F6M_ideal__Orai1WT-MDSnap-Fr400_cleaned/rank4_confidence-1.93.sdf,F6M_ideal__Orai1WT-MDSnap-Fr400_cleaned/rank4_confidence-1.93.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-MDSnap-Fr400_cleaned.pdb,dock,1.93
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,True,True,True,True,False,True,True,True,40,0.940321912086507,1.1346735768138725,0,0,51,1.0540311112775316,0,650,0.9117613623208892,0,40,51,650,2,2,0.0047263208748651,0,0,,0,0,,38.0,252.41409471825784,68.42486225966726,3.688923680406767,1.893641998900531,4,3.0,560.0,C,O,1.7,1.55,3.25,1.900673325429701,3.25,0.5848225616706773,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.049937707641196,,,,diffdock,Orai1WT-MDSnap-Fr400_cleaned,F6M_ideal,/workspace/diffdock_results/ligands_sdf_large_approvedA100/F6M_ideal__Orai1WT-MDSnap-Fr400_cleaned/rank5_confidence-2.10.sdf,F6M_ideal__Orai1WT-MDSnap-Fr400_cleaned/rank5_confidence-2.10.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-MDSnap-Fr400_cleaned.pdb,dock,2.1
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,False,True,True,True,False,True,True,True,40,0.9403787574636804,1.1347081076516128,0,0,51,1.0540683533962265,0,650,0.8581320352751073,0,40,51,650,2,2,0.004710286704043,0,0,,0,0,,38.0,297.6552308041506,68.42486225966726,4.350103470790648,1.3178885119766406,30,7.0,747.0,C,N,1.7,1.6,3.3,1.3178885119766406,3.3,0.3993601551444365,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.1216524807971766,,,,diffdock,Orai1WT-MDSnap-Fr400_cleaned,F6M_ideal,/workspace/diffdock_results/ligands_sdf_large_approvedA100/F6M_ideal__Orai1WT-MDSnap-Fr400_cleaned/rank6_confidence-2.28.sdf,F6M_ideal__Orai1WT-MDSnap-Fr400_cleaned/rank6_confidence-2.28.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-MDSnap-Fr400_cleaned.pdb,dock,2.28
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,False,True,True,True,False,True,True,True,40,0.940382951815319,1.134722136414033,0,0,51,1.0540555228458544,0,650,0.9230584390762095,0,40,51,650,2,2,0.0046827474275476,0,0,,0,0,,38.0,288.83426756528775,68.42486225966726,4.22118887823527,0.7021474702653282,18,35.0,20259.0,C,C,1.7,1.7,3.4,0.7021474702653282,3.4,0.2065139618427436,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.1033873649210307,,,,diffdock,Orai1WT-MDSnap-Fr400_cleaned,F6M_ideal,/workspace/diffdock_results/ligands_sdf_large_approvedA100/F6M_ideal__Orai1WT-MDSnap-Fr400_cleaned/rank7_confidence-2.86.sdf,F6M_ideal__Orai1WT-MDSnap-Fr400_cleaned/rank7_confidence-2.86.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-MDSnap-Fr400_cleaned.pdb,dock,2.86
True,True,True,True,True,True,True,True,False,True,True,True,1.0,True,False,True,True,True,False,True,True,True,False,True,True,True,40,0.9403417079630456,1.1346830288253873,0,0,51,1.054054644806708,0,650,0.6924978106138883,1,40,51,649,2,2,0.0061183980930613,0,0,,0,0,,38.0,428.65880679892496,68.42486225966726,6.264664518756306,0.4618119205910558,33,38.0,20966.0,C,C,1.7,1.7,3.4,0.4618119205910558,3.4,0.1358270354679576,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.1642385494182999,,,,diffdock,Orai1WT-MDSnap-Fr400_cleaned,F6M_ideal,/workspace/diffdock_results/ligands_sdf_large_approvedA100/F6M_ideal__Orai1WT-MDSnap-Fr400_cleaned/rank8_confidence-3.72.sdf,F6M_ideal__Orai1WT-MDSnap-Fr400_cleaned/rank8_confidence-3.72.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-MDSnap-Fr400_cleaned.pdb,dock,3.72
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,False,True,True,True,False,True,True,True,40,0.9403419263393022,1.13469179822904,0,0,51,1.0540676303958063,0,650,0.774170093996061,0,40,51,650,2,2,0.006058784354187,0,0,,0,0,,38.0,322.35208275077497,68.42486225966726,4.711037364276639,0.6036672427753567,37,4.0,20949.0,C,C,1.7,1.7,3.4,0.6036672427753567,3.4,0.1775491890515755,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.224788379140976,,,,diffdock,Orai1WT-MDSnap-Fr400_cleaned,F6M_ideal,/workspace/diffdock_results/ligands_sdf_large_approvedA100/F6M_ideal__Orai1WT-MDSnap-Fr400_cleaned/rank9_confidence-4.24.sdf,F6M_ideal__Orai1WT-MDSnap-Fr400_cleaned/rank9_confidence-4.24.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-MDSnap-Fr400_cleaned.pdb,dock,4.24
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,False,True,True,True,False,True,True,True,55,0.9803126824657457,1.0258902041392235,0,0,79,1.0126120838747978,0,1244,0.8936158537250344,0,55,79,1244,3,3,0.0006804535192428,0,0,,0,0,,36.0,232.23964776208948,91.43944035623724,2.5398192164924818,0.961326297362139,37,52.0,20274.0,O,N,1.55,1.6,3.1500000000000004,0.961326297362139,3.1500000000000004,0.3051829515435361,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.1468366766831803,,,,diffdock,Orai1WT-MDSnap-Fr400_cleaned,F42_ideal,/workspace/diffdock_results/ligands_sdf_large_approvedA100/F42_ideal__Orai1WT-MDSnap-Fr400_cleaned/rank1.sdf,F42_ideal__Orai1WT-MDSnap-Fr400_cleaned/rank1.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-MDSnap-Fr400_cleaned.pdb,dock,
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,False,True,True,True,False,True,True,True,55,0.9803126824657457,1.0258902041392235,0,0,79,1.0126120838747978,0,1244,0.8936158537250344,0,55,79,1244,3,3,0.0006804535192428,0,0,,0,0,,36.0,232.23964776208948,91.43944035623724,2.5398192164924818,0.961326297362139,37,52.0,20274.0,O,N,1.55,1.6,3.1500000000000004,0.961326297362139,3.1500000000000004,0.3051829515435361,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.1468366766831803,,,,diffdock,Orai1WT-MDSnap-Fr400_cleaned,F42_ideal,/workspace/diffdock_results/ligands_sdf_large_approvedA100/F42_ideal__Orai1WT-MDSnap-Fr400_cleaned/rank1_confidence-2.76.sdf,F42_ideal__Orai1WT-MDSnap-Fr400_cleaned/rank1_confidence-2.76.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-MDSnap-Fr400_cleaned.pdb,dock,2.76
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,False,True,True,True,False,True,True,True,55,0.980229019958132,1.025945888038553,0,0,79,1.0126264108178986,0,1244,0.9954114445173924,0,55,79,1244,3,3,0.0006330395998985,0,0,,0,0,,36.0,223.95607328103912,91.43944035623724,2.4492283899434724,0.3753208494075434,29,31.0,20601.0,C,C,1.7,1.7,3.4,0.3753208494075434,3.4,0.1103884851198657,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.1451979234263465,,,,diffdock,Orai1WT-MDSnap-Fr400_cleaned,F42_ideal,/workspace/diffdock_results/ligands_sdf_large_approvedA100/F42_ideal__Orai1WT-MDSnap-Fr400_cleaned/rank2_confidence-2.81.sdf,F42_ideal__Orai1WT-MDSnap-Fr400_cleaned/rank2_confidence-2.81.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-MDSnap-Fr400_cleaned.pdb,dock,2.81
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,False,True,True,True,False,True,True,True,55,0.9802559564905728,1.025913566669028,0,0,79,1.012625911595201,0,1244,0.8089443221414604,0,55,79,1244,3,3,0.0006654603115992,0,0,,0,0,,36.0,245.57323753442125,91.43944035623724,2.685638019848951,0.3667608757760295,26,48.0,20263.0,C,C,1.7,1.7,3.4,0.3667608757760295,3.4,0.1078708458164792,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.1326679649464459,,,,diffdock,Orai1WT-MDSnap-Fr400_cleaned,F42_ideal,/workspace/diffdock_results/ligands_sdf_large_approvedA100/F42_ideal__Orai1WT-MDSnap-Fr400_cleaned/rank3_confidence-3.03.sdf,F42_ideal__Orai1WT-MDSnap-Fr400_cleaned/rank3_confidence-3.03.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-MDSnap-Fr400_cleaned.pdb,dock,3.03
True,True,True,True,True,True,True,True,False,True,True,True,1.0,True,False,True,True,True,False,True,True,True,False,True,True,True,55,0.9802931225228164,1.0259450249945576,0,0,79,1.0126230727902674,0,1244,0.6641199111893029,1,55,79,1243,3,3,0.0006609298623374,0,0,,0,0,,36.0,530.9003667164751,91.43944035623724,5.80603254622021,0.974565682753092,37,35.0,20611.0,C,C,1.7,1.7,3.4,0.974565682753092,3.4,0.2866369655156152,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.1592465753424657,,,,diffdock,Orai1WT-MDSnap-Fr400_cleaned,F42_ideal,/workspace/diffdock_results/ligands_sdf_large_approvedA100/F42_ideal__Orai1WT-MDSnap-Fr400_cleaned/rank4_confidence-3.25.sdf,F42_ideal__Orai1WT-MDSnap-Fr400_cleaned/rank4_confidence-3.25.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-MDSnap-Fr400_cleaned.pdb,dock,3.25
True,True,True,True,True,True,True,True,False,True,True,True,1.0,True,False,True,True,True,False,True,True,True,False,True,True,True,55,0.9802747873853246,1.0259483856689484,0,0,79,1.0126392771403443,0,1244,0.5456226469280677,2,55,79,1242,3,3,0.0007064522273295,0,0,,0,0,,36.0,930.591623327156,91.43944035623724,10.177136033441162,1.1648421266420612,28,47.0,20953.0,O,C,1.55,1.7,3.25,1.1648421266420612,3.25,0.3584129620437111,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.1146238516924604,,,,diffdock,Orai1WT-MDSnap-Fr400_cleaned,F42_ideal,/workspace/diffdock_results/ligands_sdf_large_approvedA100/F42_ideal__Orai1WT-MDSnap-Fr400_cleaned/rank5_confidence-3.41.sdf,F42_ideal__Orai1WT-MDSnap-Fr400_cleaned/rank5_confidence-3.41.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-MDSnap-Fr400_cleaned.pdb,dock,3.41
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,True,True,True,True,False,True,True,True,24,0.9873878879699202,1.0089130014462235,0,0,24,1.0068902753803988,0,252,0.8767335568484543,0,24,24,252,0,0,,0,0,,0,0,,46.0,123.80695732616184,30.73511989122364,4.0281917807489895,1.699154836970428,5,13.0,20966.0,C,C,1.7,1.7,3.4,1.699154836970428,3.4,0.4997514226383611,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0475279576221306,,,,diffdock,Orai1WT-MDSnap-Fr400_cleaned,F23_ideal,/workspace/diffdock_results/ligands_sdf_large_approvedA100/F23_ideal__Orai1WT-MDSnap-Fr400_cleaned/rank1.sdf,F23_ideal__Orai1WT-MDSnap-Fr400_cleaned/rank1.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-MDSnap-Fr400_cleaned.pdb,dock,
True,True,True,True,True,True,True,True,True,True,True,True,1.0,False,True,True,True,True,True,True,True,True,False,True,True,True,24,0.9672486801399056,1.0070006965554463,0,0,24,1.0394078769956423,0,252,1.068771919198898,0,24,24,252,0,0,,0,0,,0,0,,46.0,103.54724911761642,30.73511989122364,3.3690205043639394,,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,,,,diffdock,Orai1WT-MDSnap-Fr400_cleaned,F23_ideal,/workspace/diffdock_results/ligands_sdf_large_approvedA100/F23_ideal__Orai1WT-MDSnap-Fr400_cleaned/rank10_confidence-6.02.sdf,F23_ideal__Orai1WT-MDSnap-Fr400_cleaned/rank10_confidence-6.02.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-MDSnap-Fr400_cleaned.pdb,dock,6.02
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,True,True,True,True,False,True,True,True,24,0.9873878879699202,1.0089130014462235,0,0,24,1.0068902753803988,0,252,0.8767335568484543,0,24,24,252,0,0,,0,0,,0,0,,46.0,123.80695732616184,30.73511989122364,4.0281917807489895,1.699154836970428,5,13.0,20966.0,C,C,1.7,1.7,3.4,1.699154836970428,3.4,0.4997514226383611,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0475279576221306,,,,diffdock,Orai1WT-MDSnap-Fr400_cleaned,F23_ideal,/workspace/diffdock_results/ligands_sdf_large_approvedA100/F23_ideal__Orai1WT-MDSnap-Fr400_cleaned/rank1_confidence-1.76.sdf,F23_ideal__Orai1WT-MDSnap-Fr400_cleaned/rank1_confidence-1.76.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-MDSnap-Fr400_cleaned.pdb,dock,1.76
True,True,True,True,True,True,True,True,False,True,True,True,1.0,True,False,True,True,True,True,True,True,True,False,True,True,True,24,0.9874015973779784,1.0089452536045866,0,0,24,1.0069352888413183,0,252,0.6603868833041269,1,24,24,251,0,0,,0,0,,0,0,,46.0,662.4591508669359,30.73511989122364,21.553817040944747,2.4311306094078944,1,15.0,203.0,C,C,1.7,1.7,3.4,2.4311306094078944,3.4,0.7150384145317337,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0258258258258258,,,,diffdock,Orai1WT-MDSnap-Fr400_cleaned,F23_ideal,/workspace/diffdock_results/ligands_sdf_large_approvedA100/F23_ideal__Orai1WT-MDSnap-Fr400_cleaned/rank2_confidence-2.06.sdf,F23_ideal__Orai1WT-MDSnap-Fr400_cleaned/rank2_confidence-2.06.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-MDSnap-Fr400_cleaned.pdb,dock,2.06
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,False,True,True,True,False,True,True,True,55,0.9803286571949628,1.0259346288430746,0,0,79,1.0126034827039148,0,1244,0.9827916083762116,0,55,79,1244,3,3,0.00067065300954,0,0,,0,0,,36.0,218.78187362832983,91.43944035623724,2.392642308132919,0.7609199826525758,32,1.0,14446.0,C,C,1.7,1.7,3.4,0.7609199826525758,3.4,0.2237999948978164,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.1078844905905256,,,,diffdock,Orai1WT-MDSnap-Fr400_cleaned,F42_ideal,/workspace/diffdock_results/ligands_sdf_large_approvedA100/F42_ideal__Orai1WT-MDSnap-Fr400_cleaned/rank6_confidence-3.80.sdf,F42_ideal__Orai1WT-MDSnap-Fr400_cleaned/rank6_confidence-3.80.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-MDSnap-Fr400_cleaned.pdb,dock,3.8
True,True,True,True,True,True,True,True,False,True,True,True,1.0,True,False,True,True,True,False,True,True,True,False,True,True,True,24,0.9874069924390156,1.0088879799578272,0,0,24,1.0069332063928402,0,252,0.5977999000279046,3,24,24,249,0,0,,0,0,,0,0,,46.0,392.01091383572856,30.73511989122364,12.754494377217856,1.2907470821194988,10,10.0,20954.0,C,C,1.7,1.7,3.4,1.2907470821194988,3.4,0.3796314947410291,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0926589077887197,,,,diffdock,Orai1WT-MDSnap-Fr400_cleaned,F23_ideal,/workspace/diffdock_results/ligands_sdf_large_approvedA100/F23_ideal__Orai1WT-MDSnap-Fr400_cleaned/rank3_confidence-2.69.sdf,F23_ideal__Orai1WT-MDSnap-Fr400_cleaned/rank3_confidence-2.69.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-MDSnap-Fr400_cleaned.pdb,dock,2.69
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,False,True,True,True,False,True,True,True,24,0.9873855687239969,1.0088663531633075,0,0,24,1.006931370091232,0,252,1.0544866089722973,0,24,24,252,0,0,,0,0,,0,0,,46.0,80.28568552023297,30.73511989122364,2.6121806521131683,0.8237541198683024,17,24.0,3417.0,C,C,1.7,1.7,3.4,0.8237541198683024,3.4,0.2422806234906771,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.147024504084014,,,,diffdock,Orai1WT-MDSnap-Fr400_cleaned,F23_ideal,/workspace/diffdock_results/ligands_sdf_large_approvedA100/F23_ideal__Orai1WT-MDSnap-Fr400_cleaned/rank4_confidence-2.77.sdf,F23_ideal__Orai1WT-MDSnap-Fr400_cleaned/rank4_confidence-2.77.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-MDSnap-Fr400_cleaned.pdb,dock,2.77
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,True,True,True,True,False,True,True,True,24,0.98739647763927,1.008846506006541,0,0,24,1.0069262119138962,0,252,0.8697822762320103,0,24,24,252,0,0,,0,0,,0,0,,46.0,136.8097306714901,30.73511989122364,4.451250919328799,1.730893956890485,7,18.0,20967.0,C,C,1.7,1.7,3.4,1.730893956890485,3.4,0.5090864579089662,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.0583197992027166,,,,diffdock,Orai1WT-MDSnap-Fr400_cleaned,F23_ideal,/workspace/diffdock_results/ligands_sdf_large_approvedA100/F23_ideal__Orai1WT-MDSnap-Fr400_cleaned/rank5_confidence-2.88.sdf,F23_ideal__Orai1WT-MDSnap-Fr400_cleaned/rank5_confidence-2.88.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-MDSnap-Fr400_cleaned.pdb,dock,2.88
True,True,True,True,True,True,True,True,True,True,True,True,1.0,True,False,True,True,True,False,True,True,True,False,True,True,True,24,0.9873963433213244,1.008910681380931,0,0,24,1.0069248930708998,0,252,1.059429196536189,0,24,24,252,0,0,,0,0,,0,0,,46.0,79.80343812015032,30.73511989122364,2.5964902171388,0.3273098837493295,41,13.0,19935.0,C,C,1.7,1.7,3.4,0.3273098837493295,3.4,0.0962676128674498,True,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,,False,0,,,,,,,,,,,,0.3012839217974905,,,,diffdock,Orai1WT-MDSnap-Fr400_cleaned,F23_ideal,/workspace/diffdock_results/ligands_sdf_large_approvedA100/F23_ideal__Orai1WT-MDSnap-Fr400_cleaned/rank6_confidence-3.40.sdf,F23_ideal__Orai1WT-MDSnap-Fr400_cleaned/rank6_confidence-3.40.sdf,sdf,/workspace/master_dev/Orai/Orai1WT-MDSnap-Fr400_cleaned.pdb,dock,3.4
